Disease,Readcode,Medcode,ReadcodeDescr,Category
Chronic viral hepatitis,141E.00,30729.0,History of hepatitis B,History of Chronic viral hepatitis
Chronic viral hepatitis,14i..00,104277.0,H/O hepatitis C antiviral drug therapy,History of Chronic viral hepatitis
Chronic viral hepatitis,2126700.0,102372.0,Hepatitis C resolved,History of Chronic viral hepatitis
Chronic viral hepatitis,43B4.00,27175.0,Hepatitis B surface antig +ve,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,43B5.00,27174.0,Hepatitis e antigen present,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,43j5.00,27191.0,Hepatitis C nucleic acid detection,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,43jG.00,33316.0,Hepatitis B nucleic acid detection,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,43X3.00,28568.0,Hepatitis C antibody test positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4J3B.00,30884.0,Hepatitis C viral load,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4J3D.00,56066.0,Hepatitis B viral load,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4JQ3.00,35589.0,Hepatitis C virus genotype,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4JQD.00,102568.0,Hepatitis C viral ribonucleic acid PCR positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4JQD.11,102565.0,Hepatitis C PCR positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,4JQF.00,104243.0,Hepatitis C antigen positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,7Q05200,100834.0,Hepatitis B treatment drugs Band 1,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,8BB5.00,110411.0,12 week virologic response to hepatitis C treatment,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,9kR..00,99898.0,Chronic hepatitis annual review - enhanced services admin,History of Chronic viral hepatitis
Chronic viral hepatitis,9kV..00,96085.0,Hepatitis C screening positive - enhanced services admin,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,9kV..11,98903.0,Hepatitis C screening positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,9kX..00,103362.0,Hepatitis status 6 months post treatment - enhanced serv adm,History of Chronic viral hepatitis
Chronic viral hepatitis,9kZ..00,95926.0,Hepatitis B screening positive - enhanced services admin,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,9kZ..11,97735.0,Hepatitis B screening positive,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,9NgR.00,104572.0,On hepatitis C treatment plan,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A703.00,2860.0,Viral (serum) hepatitis B,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A705000,2834.0,Viral hepatitis C without mention of hepatic coma,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A705100,32657.0,Acute delta-(super)infection of hepatitis B carrier,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707000,24813.0,Chronic viral hepatitis B with delta-agent,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707100,41096.0,Chronic viral hepatitis B without delta-agent,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707200,30586.0,Chronic viral hepatitis C,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707300,106642.0,Chronic viral hepatitis B,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707.00,26367.0,Chronic viral hepatitis,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A707X00,32277.0,"Chronic viral hepatitis, unspecified",Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A70A.00,104341.0,Hepatitis C genotype 1,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A70B.00,105664.0,Hepatitis C genotype 2,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A70C.00,104346.0,Hepatitis C genotype 3,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A70D.00,104892.0,Hepatitis C genotype 4,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,A70z000,2413.0,Hepatitis C,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,AyuB100,108343.0,[X]Other chronic viral hepatitis,Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,AyuB200,107896.0,"[X]Chronic viral hepatitis, unspecified",Diagnosis of Chronic viral hepatitis
Chronic viral hepatitis,Q409100,50245.0,Congenital hepatitis B infection,Diagnosis of Chronic viral hepatitis
