Disease,Readcode,Medcode,ReadcodeDescr,Category
Oesophagitis and oesophageal ulcer,J101000,57039.0,Abscess of oesophagus,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101.00,592.0,Oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101100,2535.0,Reflux oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101112,7104.0,Gastro-oesophageal reflux with oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101113,16605.0,Oesophageal reflux with oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101114,15579.0,Peptic oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101115,16450.0,Regurgitant oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101200,34836.0,Chemical oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101300,47694.0,Postoperative oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101400,98929.0,Gangrenous oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101500,39323.0,Phlegmonous oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101600,5283.0,Ulcerative oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101y00,35037.0,Other specified oesophagitis,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J101z00,14760.0,Oesophagitis NOS,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102000,24021.0,Peptic ulcer of oesophagus,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102.00,2489.0,Ulcer of oesophagus,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102100,49926.0,Fungal ulcer of oesophagus,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102200,51013.0,Oesophageal ulcer due to aspirin,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102300,94752.0,Oesophageal ulcer due to chemicals,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102400,58603.0,Oesophageal ulcer due to medicines,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J102z00,42150.0,Ulcer of oesophagus NOS,Diagnosis of Oesophagitis and oesophageal ulcer
Oesophagitis and oesophageal ulcer,J10y300,10060.0,Oesophageal erosions,Diagnosis of Oesophagitis and oesophageal ulcer
