Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Bone and articular cartilage,B300000,53594.0,Malignant neoplasm of ethmoid bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300100,53599.0,Malignant neoplasm of frontal bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300200,59520.0,Malignant neoplasm of malar bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300300,95458.0,Malignant neoplasm of nasal bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300400,55953.0,Malignant neoplasm of occipital bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300500,50298.0,Malignant neoplasm of orbital bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300600,54747.0,Malignant neoplasm of parietal bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300700,55595.0,Malignant neoplasm of sphenoid bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300800,62104.0,Malignant neoplasm of temporal bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300900,50299.0,Malignant neoplasm of zygomatic bone,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300A00,17475.0,Malignant neoplasm of maxilla,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300.00,59036.0,Malignant neoplasm of bones of skull and face,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300B00,96445.0,Malignant neoplasm of turbinate,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300C00,44452.0,Malignant neoplasm of vomer,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B300z00,69146.0,Malignant neoplasm of bones of skull and face NOS,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B301.00,33833.0,Malignant neoplasm of mandible,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B302000,46939.0,Malignant neoplasm of cervical vertebra,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B302100,32372.0,Malignant neoplasm of thoracic vertebra,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B302200,54691.0,Malignant neoplasm of lumbar vertebra,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B302.00,16704.0,Malignant neoplasm of vertebral column,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B302z00,49701.0,Malignant neoplasm of vertebral column NOS,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303000,37842.0,Malignant neoplasm of rib,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303100,49491.0,Malignant neoplasm of sternum,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303200,66639.0,Malignant neoplasm of clavicle,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303300,60403.0,Malignant neoplasm of costal cartilage,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303400,67763.0,Malignant neoplasm of costo-vertebral joint,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303500,54493.0,Malignant neoplasm of xiphoid process,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303.00,27528.0,"Malignant neoplasm of ribs, sternum and clavicle",Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B303z00,51237.0,"Malignant neoplasm of rib, sternum and clavicle NOS",Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304000,49054.0,Malignant neoplasm of scapula,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304100,105797.0,Malignant neoplasm of acromion,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304200,61741.0,Malignant neoplasm of humerus,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304300,92371.0,Malignant neoplasm of radius,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304400,64848.0,Malignant neoplasm of ulna,Diagnosis of Primary Malignancy_Bone and articular cartilage
Primary Malignancy_Bone and articular cartilage,B304.00,71810.0,Malignant neoplasm of scapula and long bones of upper arm,Diagnosis of Primary Malignancy_Bone and articular cartilage
