Disease,Readcode,Medcode,ReadcodeDescr,Category
Fracture of hip,14G7.00,17936.0,H/O: hip fracture,History of Fracture of hip
Fracture of hip,7K1D000,5742.0,Prmy open red+int fxn prox femoral #+screw/nail+plate device,Procedure for Fracture of hip
Fracture of hip,7K1D011,58817.0,Prim open reduct # neck femur & op fix - Blount nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D012,52395.0,Prim op red # nck femur & op fix- Charnley compression screw,Procedure for Fracture of hip
Fracture of hip,7K1D013,97337.0,Prim op red # nck femur & op fix - Deyerle multiple hip pin,Procedure for Fracture of hip
Fracture of hip,7K1D014,94714.0,Prim open reduct # neck femur & op fix - Holt nail,Procedure for Fracture of hip
Fracture of hip,7K1D015,105352.0,Prim open reduct # neck femur & op fix - Jewett nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D016,107932.0,Prim open reduct # neck femur & op fix - Massie nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D017,56568.0,Prim open red # neck femur & op fix - McLaughlin nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D018,46258.0,Prim open reduct # neck femur & op fix - Neufield nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D019,65536.0,Prim open reduct # neck femur & op fix - Pugh nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D01A,24493.0,Prim open reduct # neck femur & op fix - Richards screw,Procedure for Fracture of hip
Fracture of hip,7K1D01B,57884.0,Prim open reduct # neck femur & op fix - Ross Brown nail,Procedure for Fracture of hip
Fracture of hip,7K1D01D,57889.0,Prim op red # nck femur & op fix- Zickel intramed nail plate,Procedure for Fracture of hip
Fracture of hip,7K1D01E,9792.0,DHS - Dynamic hip screw primary fixation of neck of femur,Procedure for Fracture of hip
Fracture of hip,7K1D01F,12544.0,Dynamic hip screw primary fixation of neck of femur,Procedure for Fracture of hip
Fracture of hip,7K1D600,33624.0,Prmy open red+int fxn prox femoral #+screw/nail device alone,Procedure for Fracture of hip
Fracture of hip,7K1D700,34764.0,Prmy open red+int fxn prox fem #+screw/nail+intramed device,Procedure for Fracture of hip
Fracture of hip,7K1DE00,105803.0,Prim op red frac neck fem op fix us prox fem nail antirotatn,Procedure for Fracture of hip
Fracture of hip,7K1H500,67028.0,Revision to open red+ext fxtn of proximal femoral #,Procedure for Fracture of hip
Fracture of hip,7K1H600,28464.0,Revsn to opn red+int fxtn prox fem #+screw/nail device alone,Procedure for Fracture of hip
Fracture of hip,7K1H700,50450.0,Rvsn to opn red+int fxtn prox fem #+ scrw/nl+intramed device,Procedure for Fracture of hip
Fracture of hip,7K1H800,63189.0,Rvsn to opn red+int fxtn prox fem #+ scrw/nail+plate device,Procedure for Fracture of hip
Fracture of hip,7K1J000,8719.0,Cls red+int fxn proximal femoral #+screw/nail device alone,Procedure for Fracture of hip
Fracture of hip,7K1J011,53670.0,Cl red intracaps frac neck femur fix-Garden cannulated screw,Procedure for Fracture of hip
Fracture of hip,7K1J012,40999.0,Cl red intracaps fract neck femur fix - Smith-Petersen nail,Procedure for Fracture of hip
Fracture of hip,7K1J013,57514.0,Cls red+int fxn prox femoral #+Richard's cannulat hip screw,Procedure for Fracture of hip
Fracture of hip,7K1J500,35004.0,Primary int fxn(no red) prox fem #+screw/nail device alone,Procedure for Fracture of hip
Fracture of hip,7K1J600,44594.0,Primary int fxn(no red) prox fem #+scrw/nail+intramed device,Procedure for Fracture of hip
Fracture of hip,7K1J700,38856.0,Primary int fxn(no red) prox fem #+screw/nail+plate device,Procedure for Fracture of hip
