Disease,Readcode,Medcode,ReadcodeDescr,Category
Glomerulonephritis,D310100,22897.0,Henoch-Schonlein nephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,G752111,107564.0,Antiglomerular basement membrane disease,Diagnosis of Glomerulonephritis
Glomerulonephritis,G752112,107045.0,Anti GBM disease - Antiglomerular basement membrane disease,Diagnosis of Glomerulonephritis
Glomerulonephritis,K000100,105723.0,Crescentic glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K000111,108711.0,CGN - Crescentic glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K000.00,29384.0,Acute proliferative glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K001.00,67460.0,Acute nephritis with lesions of necrotising glomerulitis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00..00,2088.0,Acute glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00..12,20074.0,Bright's disease,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00y000,20027.0,Acute glomerulonephritis in diseases EC,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00y.00,63599.0,Other acute glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00yz00,47838.0,Other acute glomerulonephritis NOS,Diagnosis of Glomerulonephritis
Glomerulonephritis,K00z.00,20129.0,Acute glomerulonephritis NOS,Diagnosis of Glomerulonephritis
Glomerulonephritis,K010.00,9840.0,Nephrotic syndrome with proliferative glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K011.00,1803.0,Nephrotic syndrome with membranous glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K012.00,99644.0,Nephrotic syndrome+membranoproliferative glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K013.00,29634.0,Nephrotic syndrome with minimal change glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K013.11,40349.0,Lipoid nephrosis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K013.12,57926.0,Steroid sensitive nephrotic syndrome,Diagnosis of Glomerulonephritis
Glomerulonephritis,K014.00,23913.0,"Nephrotic syndrome, minor glomerular abnormality",Diagnosis of Glomerulonephritis
Glomerulonephritis,K015.00,22852.0,"Nephrotic syndrome, focal and segmental glomerular lesions",Diagnosis of Glomerulonephritis
Glomerulonephritis,K016.00,19316.0,"Nephrotic syndrome, diffuse membranous glomerulonephritis",Diagnosis of Glomerulonephritis
Glomerulonephritis,K017.00,21947.0,Nephrotic syn difus mesangial prolifertiv glomerulonephritis,Diagnosis of Glomerulonephritis
Glomerulonephritis,K018.00,50472.0,"Nephrotic syn,difus endocapilary proliftv glomerulonephritis",Diagnosis of Glomerulonephritis
Glomerulonephritis,K019.00,21989.0,"Nephrotic syn,diffuse mesangiocapillary glomerulonephritis",Diagnosis of Glomerulonephritis
