Disease,Readcode,Medcode,ReadcodeDescr,Category
"Schizophrenia, schizotypal and delusional disorders",1464.00,6325.0,H/O: schizophrenia,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",146H.00,12777.0,H/O: psychosis,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",212W.00,88275.0,Schizophrenia resolved,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",212X.00,85972.0,Psychosis resolved,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",285..11,4390.0,"Psychotic condition, insight present","Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",286..11,22644.0,Poor insight into psychotic condition,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100000,15733.0,Unspecified schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100100,23616.0,Subchronic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100200,3984.0,Chronic schizophrenic,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100300,57666.0,Acute exacerbation of subchronic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100400,44498.0,Acute exacerbation of chronic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100500,58687.0,Schizophrenia in remission,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100.00,32222.0,Simple schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100.11,73295.0,Schizophrenia simplex,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E100z00,53625.0,Simple schizophrenia NOS,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E101000,66506.0,Unspecified hebephrenic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E101400,97919.0,Acute exacerbation of chronic hebephrenic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E101500,67768.0,Hebephrenic schizophrenia in remission,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E101.00,30619.0,Hebephrenic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E101z00,48054.0,Hebephrenic schizophrenia NOS,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102000,58716.0,Unspecified catatonic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102100,99199.0,Subchronic catatonic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102400,107222.0,Acute exacerbation of chronic catatonic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102500,102427.0,Catatonic schizophrenia in remission,"History of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102.00,25546.0,Catatonic schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E102z00,63867.0,Catatonic schizophrenia NOS,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E103000,33383.0,Unspecified paranoid schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E103100,104760.0,Subchronic paranoid schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
"Schizophrenia, schizotypal and delusional disorders",E103200,31362.0,Chronic paranoid schizophrenia,"Diagnosis of Schizophrenia, schizotypal and delusional disorders"
