Disease,Readcode,Medcode,ReadcodeDescr,Category
Non-Hodgkin Lymphoma,A789600,44617.0,HIV disease resulting in Burkitt's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,A789700,66367.0,HIV dis resulting oth types of non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,AyuC600,69767.0,[X]HIV disease resulting in other non-Hodgkin's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600000,60242.0,Reticulosarcoma of unspecified site,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600100,71031.0,"Reticulosarcoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600300,70374.0,Reticulosarcoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600700,95058.0,Reticulosarcoma of spleen,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600.00,1481.0,Reticulosarcoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B600z00,99240.0,Reticulosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601000,71625.0,Lymphosarcoma of unspecified site,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601100,71238.0,"Lymphosarcoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601200,62380.0,Lymphosarcoma of intrathoracic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601300,64670.0,Lymphosarcoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601500,100352.0,Lymphosarcoma of lymph nodes of inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601700,103245.0,Lymphosarcoma of spleen,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601800,104790.0,Lymphosarcoma of lymph nodes of multiple sites,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601.00,27416.0,Lymphosarcoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B601z00,63723.0,Lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602100,59115.0,"Burkitt's lymphoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602200,100006.0,Burkitt's lymphoma of intrathoracic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602300,97577.0,Burkitt's lymphoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602500,92380.0,Burkitt's lymphoma of lymph nodes of inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602.00,21402.0,Burkitt's lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B602z00,71304.0,Burkitt's lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B60..00,41369.0,Lymphosarcoma and reticulosarcoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B60y.00,99887.0,Other specified reticulosarcoma or lymphosarcoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B60z.00,99951.0,Reticulosarcoma or lymphosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620000,66327.0,Nodular lymphoma of unspecified site,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620100,45264.0,"Nodular lymphoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620200,105203.0,Nodular lymphoma of intrathoracic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620300,92068.0,Nodular lymphoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620500,94995.0,Nodular lymphoma of lymph nodes of inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620800,58082.0,Nodular lymphoma of lymph nodes of multiple sites,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620.00,5179.0,Nodular lymphoma (Brill - Symmers disease),Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B620z00,65701.0,Nodular lymphoma NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621000,95949.0,Mycosis fungoides of unspecified site,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621300,91674.0,Mycosis fungoides of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621400,96379.0,Mycosis fungoides of lymph nodes of axilla and upper limb,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621500,72714.0,Mycosis fungoides of lymph nodes of inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621800,95012.0,Mycosis fungoides of lymph nodes of multiple sites,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621.00,12006.0,Mycosis fungoides,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B621z00,38005.0,Mycosis fungoides NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B622.00,35014.0,Sezary's disease,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B622z00,100532.0,Sezary's disease NOS,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627000,28639.0,Follicular non-Hodgkin's small cleaved cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
Non-Hodgkin Lymphoma,B627100,70842.0,Follicular non-Hodg mixed sml cleavd & lge cell lymphoma,Diagnosis of Non-Hodgkin Lymphoma
