Disease,Readcode,Medcode,ReadcodeDescr,Category
Peritonitis,7618100.0,39496.0,Closure of perforation of stomach NEC,Procedure for Peritonitis
Peritonitis,761C100,47725.0,Repair of perforation of pylorus,Procedure for Peritonitis
Peritonitis,761J000,20677.0,Closure of perforated gastric ulcer,Procedure for Peritonitis
Peritonitis,7623100.0,27955.0,Closure of perforation of duodenum NEC,Procedure for Peritonitis
Peritonitis,7627000.0,4741.0,Closure of perforated duodenal ulcer,Procedure for Peritonitis
Peritonitis,7635200.0,49392.0,Closure of perforation of jejunum,Procedure for Peritonitis
Peritonitis,7648300.0,41256.0,Closure of perforation of ileum,Procedure for Peritonitis
Peritonitis,773C600,16642.0,Closure of perforated bowel ulcer NEC,Procedure for Peritonitis
Peritonitis,7812200.0,50881.0,Repair of perforation of gall bladder,Procedure for Peritonitis
Peritonitis,A140.00,31409.0,Tuberculous peritonitis,Diagnosis of Peritonitis
Peritonitis,A32y200,58070.0,Diphtheritic peritonitis,Diagnosis of Peritonitis
Peritonitis,A98y500,39736.0,Gonococcal peritonitis,Diagnosis of Peritonitis
Peritonitis,J110200,14671.0,Acute gastric ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J110300,71403.0,Acute gastric ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J111200,53336.0,Chronic gastric ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J111211,11104.0,Perforated chronic gastric ulcer,Diagnosis of Peritonitis
Peritonitis,J111300,71897.0,Chronic gastric ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J11y200,36461.0,Unspecified gastric ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J11yy00,94397.0,Unspec gastric ulcer; unspec haemorrhage and/or perforation,Diagnosis of Peritonitis
Peritonitis,J120200,18324.0,Acute duodenal ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J120300,48730.0,Acute duodenal ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J121200,37643.0,Chronic duodenal ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J121211,23087.0,Perforated chronic duodenal ulcer,Diagnosis of Peritonitis
Peritonitis,J121300,71881.0,Chronic duodenal ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J12y200,657.0,Unspecified duodenal ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J12y300,93436.0,Unspecified duodenal ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J12yy00,28366.0,Unspec duodenal ulcer; unspec haemorrhage and/or perforation,Diagnosis of Peritonitis
Peritonitis,J130200,5521.0,Acute peptic ulcer with perforation,Diagnosis of Peritonitis
Peritonitis,J130300,45304.0,Acute peptic ulcer with haemorrhage and perforation,Diagnosis of Peritonitis
Peritonitis,J131200,37620.0,Chronic peptic ulcer with perforation,Diagnosis of Peritonitis
