Disease,Readcode,Medcode,ReadcodeDescr,Category
Diabetes,C108.12,17858,Type 1 diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C108.13,24423,Type I diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C108011,61344,Type I diabetes mellitus with renal complications,Type I diabetes mellitus (3)
Diabetes,C108012,21983,Type 1 diabetes mellitus with renal complications,Type I diabetes mellitus (3)
Diabetes,C108211,49146,Type I diabetes mellitus with neurological complications,Type I diabetes mellitus (3)
Diabetes,C108212,61829,Type 1 diabetes mellitus with neurological complications,Type I diabetes mellitus (3)
Diabetes,C108411,60107,Unstable type I diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C108412,97474,Unstable type 1 diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C108511,51957,Type I diabetes mellitus with ulcer,Type I diabetes mellitus (3)
Diabetes,C108512,68390,Type 1 diabetes mellitus with ulcer,Type I diabetes mellitus (3)
Diabetes,C108711,38161,Type I diabetes mellitus with retinopathy,Type I diabetes mellitus (3)
Diabetes,C108712,41049,Type 1 diabetes mellitus with retinopathy,Type I diabetes mellitus (3)
Diabetes,C108811,46850,Type I diabetes mellitus - poor control,Type I diabetes mellitus (3)
Diabetes,C108812,45914,Type 1 diabetes mellitus - poor control,Type I diabetes mellitus (3)
Diabetes,C108911,63017,Type I diabetes mellitus maturity onset,Type I diabetes mellitus (3)
Diabetes,C108912,97446,Type 1 diabetes mellitus maturity onset,Type I diabetes mellitus (3)
Diabetes,C108A11,95992,Type I diabetes mellitus without complication,Type I diabetes mellitus (3)
Diabetes,C108D11,66872,Type I diabetes mellitus with nephropathy,Type I diabetes mellitus (3)
Diabetes,C108E11,42729,Type I diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3)
Diabetes,C108E12,70766,Type 1 diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3)
Diabetes,C108F11,17545,Type I diabetes mellitus with diabetic cataract,Type I diabetes mellitus (3)
Diabetes,C108H11,62352,Type I diabetes mellitus with arthropathy,Type I diabetes mellitus (3)
Diabetes,C108J11,60208,Type I diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3)
Diabetes,C108J12,18230,Type 1 diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3)
Diabetes,C10E.00,1549,Type 1 diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C10E.11,12455,Type I diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C10E000,47582,Type 1 diabetes mellitus with renal complications,Type I diabetes mellitus (3)
Diabetes,C10E100,47649,Type 1 diabetes mellitus with ophthalmic complications,Type I diabetes mellitus (3)
Diabetes,C10E200,42831,Type 1 diabetes mellitus with neurological complications,Type I diabetes mellitus (3)
Diabetes,C10E300,47650,Type 1 diabetes mellitus with multiple complications,Type I diabetes mellitus (3)
Diabetes,C10E311,91942,Type I diabetes mellitus with multiple complications,Type I diabetes mellitus (3)
Diabetes,C10E400,43921,Unstable type 1 diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C10E411,49949,Unstable type I diabetes mellitus,Type I diabetes mellitus (3)
Diabetes,C10E500,18683,Type 1 diabetes mellitus with ulcer,Type I diabetes mellitus (3)
Diabetes,C10E511,93878,Type I diabetes mellitus with ulcer,Type I diabetes mellitus (3)
Diabetes,C10E600,69993,Type 1 diabetes mellitus with gangrene,Type I diabetes mellitus (3)
Diabetes,C10E700,18387,Type 1 diabetes mellitus with retinopathy,Type I diabetes mellitus (3)
Diabetes,C10E711,95343,Type I diabetes mellitus with retinopathy,Type I diabetes mellitus (3)
Diabetes,C10E800,35288,Type 1 diabetes mellitus - poor control,Type I diabetes mellitus (3)
Diabetes,C10E900,40682,Type 1 diabetes mellitus maturity onset,Type I diabetes mellitus (3)
Diabetes,C10E911,96235,Type I diabetes mellitus maturity onset,Type I diabetes mellitus (3)
Diabetes,C10EA00,69676,Type 1 diabetes mellitus without complication,Type I diabetes mellitus (3)
Diabetes,C10EA11,62613,Type I diabetes mellitus without complication,Type I diabetes mellitus (3)
Diabetes,C10EB00,68105,Type 1 diabetes mellitus with mononeuropathy,Type I diabetes mellitus (3)
Diabetes,C10EC00,46301,Type 1 diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3)
Diabetes,C10EC11,91943,Type I diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3)
Diabetes,C10ED00,10418,Type 1 diabetes mellitus with nephropathy,Type I diabetes mellitus (3)
Diabetes,C10EE00,39070,Type 1 diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3)
Diabetes,C10EF00,49554,Type 1 diabetes mellitus with diabetic cataract,Type I diabetes mellitus (3)
Diabetes,C10EG00,93468,Type 1 diabetes mellitus with peripheral angiopathy,Type I diabetes mellitus (3)
Diabetes,C10EH00,18642,Type 1 diabetes mellitus with arthropathy,Type I diabetes mellitus (3)
Diabetes,C10EJ00,54008,Type 1 diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3)
Diabetes,C10EK00,30323,Type 1 diabetes mellitus with persistent proteinuria,Type I diabetes mellitus (3)
Diabetes,C10EL00,30294,Type 1 diabetes mellitus with persistent microalbuminuria,Type I diabetes mellitus (3)
Diabetes,C10EM00,10692,Type 1 diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3)
Diabetes,C10EM11,62209,Type I diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3)
Diabetes,C10EN00,40837,Type 1 diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3)
Diabetes,C10EN11,66145,Type I diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3)
Diabetes,C10EP00,22871,Type 1 diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3)
Diabetes,C10EP11,97894,Type I diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3)
Diabetes,C10EQ00,55239,Type 1 diabetes mellitus with gastroparesis,Type I diabetes mellitus (3)
Diabetes,C109.12,17859,Type 2 diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C109.13,18219,Type II diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C109011,50225,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4)
Diabetes,C109012,18209,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4)
Diabetes,C109111,59725,Type II diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4)
Diabetes,C109112,70316,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4)
Diabetes,C109211,67905,Type II diabetes mellitus with neurological complications,Type II diabetes mellitus (4)
Diabetes,C109212,45919,Type 2 diabetes mellitus with neurological complications,Type II diabetes mellitus (4)
Diabetes,C109411,55075,Type II diabetes mellitus with ulcer,Type II diabetes mellitus (4)
Diabetes,C109412,65704,Type 2 diabetes mellitus with ulcer,Type II diabetes mellitus (4)
Diabetes,C109511,62107,Type II diabetes mellitus with gangrene,Type II diabetes mellitus (4)
Diabetes,C109512,46150,Type 2 diabetes mellitus with gangrene,Type II diabetes mellitus (4)
Diabetes,C109611,58604,Type II diabetes mellitus with retinopathy,Type II diabetes mellitus (4)
Diabetes,C109612,42762,Type 2 diabetes mellitus with retinopathy,Type II diabetes mellitus (4)
Diabetes,C109711,24458,Type II diabetes mellitus - poor control,Type II diabetes mellitus (4)
Diabetes,C109712,45913,Type 2 diabetes mellitus - poor control,Type II diabetes mellitus (4)
Diabetes,C109A11,50813,Type II diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4)
Diabetes,C109B11,47409,Type II diabetes mellitus with polyneuropathy,Type II diabetes mellitus (4)
Diabetes,C109C11,64571,Type II diabetes mellitus with nephropathy,Type II diabetes mellitus (4)
Diabetes,C109C12,24836,Type 2 diabetes mellitus with nephropathy,Type II diabetes mellitus (4)
Diabetes,C109D11,56268,Type II diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4)
Diabetes,C109D12,61071,Type 2 diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4)
Diabetes,C109E11,48192,Type II diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4)
Diabetes,C109E12,44779,Type 2 diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4)
Diabetes,C109F11,54899,Type II diabetes mellitus with peripheral angiopathy,Type II diabetes mellitus (4)
Diabetes,C109F12,60699,Type 2 diabetes mellitus with peripheral angiopathy,Type II diabetes mellitus (4)
Diabetes,C109G11,18143,Type II diabetes mellitus with arthropathy,Type II diabetes mellitus (4)
Diabetes,C109G12,49869,Type 2 diabetes mellitus with arthropathy,Type II diabetes mellitus (4)
Diabetes,C109H11,47816,Type II diabetes mellitus with neuropathic arthropathy,Type II diabetes mellitus (4)
Diabetes,C109H12,66965,Type 2 diabetes mellitus with neuropathic arthropathy,Type II diabetes mellitus (4)
Diabetes,C109J00,18278,Insulin treated Type 2 diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C109J12,18264,Insulin treated Type II diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C109K00,36633,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C10F.00,758,Type 2 diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C10F.11,22884,Type II diabetes mellitus,Type II diabetes mellitus (4)
Diabetes,C10F000,18777,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4)
Diabetes,C10F011,57278,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4)
Diabetes,C10F100,47321,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4)
Diabetes,C10F200,34268,Type 2 diabetes mellitus with neurological complications,Type II diabetes mellitus (4)
Diabetes,C10F211,98616,Type II diabetes mellitus with neurological complications,Type II diabetes mellitus (4)
Diabetes,C10F300,65267,Type 2 diabetes mellitus with multiple complications,Type II diabetes mellitus (4)
Diabetes,C10F311,43227,Type II diabetes mellitus with multiple complications,Type II diabetes mellitus (4)
Diabetes,C10F400,49074,Type 2 diabetes mellitus with ulcer,Type II diabetes mellitus (4)
