Disease,Readcode,Medcode,ReadcodeDescr,Category
Female genital prolapse,1594.00,9803.0,H/O: genital prolapse,History of Female genital prolapse
Female genital prolapse,7D17000,7919.0,Ant and post colporrhaphy and amputation of cervix uteri,Procedure for Female genital prolapse
Female genital prolapse,7D17100,33955.0,Anterior colporrhaphy and amputation of cervix uteri NEC,Procedure for Female genital prolapse
Female genital prolapse,7D17111,4233.0,Fothergill anterior colporrhaphy and amputation of cervix,Procedure for Female genital prolapse
Female genital prolapse,7D17200,20632.0,Posterior colporrhaphy and amputation of cervix uteri NEC,Procedure for Female genital prolapse
Female genital prolapse,7D17.00,28602.0,Repair of vaginal prolapse and amputation of cervix uteri,Procedure for Female genital prolapse
Female genital prolapse,7D17.11,21695.0,Colporrhaphy and amputation of cervix uteri,Procedure for Female genital prolapse
Female genital prolapse,7D17y00,69708.0,Repair of vaginal prolapse & amputation of cervix uteri OS,Procedure for Female genital prolapse
Female genital prolapse,7D17z00,15703.0,Repair of vaginal prolapse & amputation of cervix uteri NOS,Procedure for Female genital prolapse
Female genital prolapse,7D17z11,5669.0,Manchester repair,Procedure for Female genital prolapse
Female genital prolapse,7D18000,19050.0,Anterior and posterior colporrhaphy NEC,Procedure for Female genital prolapse
Female genital prolapse,7D18011,2060.0,Anterior and posterior repair,Procedure for Female genital prolapse
Female genital prolapse,7D18100,2447.0,Anterior colporrhaphy NEC,Procedure for Female genital prolapse
Female genital prolapse,7D18111,631.0,Anterior repair,Procedure for Female genital prolapse
Female genital prolapse,7D18200,3145.0,Posterior colporrhaphy NEC,Procedure for Female genital prolapse
Female genital prolapse,7D18211,2287.0,Posterior repair,Procedure for Female genital prolapse
Female genital prolapse,7D18300,3420.0,Repair of enterocele NEC,Procedure for Female genital prolapse
Female genital prolapse,7D18311,72070.0,McCall repair of enterocele,Procedure for Female genital prolapse
Female genital prolapse,7D18312,67132.0,Moschowitz repair of enterocele,Procedure for Female genital prolapse
Female genital prolapse,7D18400,37274.0,Colporrhaphy NEC,Procedure for Female genital prolapse
Female genital prolapse,7D18500,44748.0,Anterior mesh vaginal repair,Procedure for Female genital prolapse
Female genital prolapse,7D18600,89963.0,Paravaginal repair,Procedure for Female genital prolapse
Female genital prolapse,7D18700,89708.0,Anterior colporrhaphy with mesh reinforcement,Procedure for Female genital prolapse
Female genital prolapse,7D18.00,11863.0,Other repair of vaginal prolapse,Procedure for Female genital prolapse
Female genital prolapse,7D18.11,2286.0,Colporrhaphy,Procedure for Female genital prolapse
Female genital prolapse,7D18800,84375.0,Posterior colporrhaphy with mesh reinforcement,Procedure for Female genital prolapse
Female genital prolapse,7D18y00,18606.0,Other specified other repair of vaginal prolapse,Procedure for Female genital prolapse
Female genital prolapse,7D18z00,28040.0,Other repair of vaginal prolapse NOS,Procedure for Female genital prolapse
Female genital prolapse,7D19000,66379.0,Repair vaginal vault combined abdominal & vaginal approach,Procedure for Female genital prolapse
Female genital prolapse,7D19100,52417.0,Repair of vault of vagina using abdominal approach NEC,Procedure for Female genital prolapse
Female genital prolapse,7D19200,57237.0,Repair of vault of vagina using vaginal approach NEC,Procedure for Female genital prolapse
