Disease,Readcode,Medcode,ReadcodeDescr,Category
Volvulus,771D100,44951.0,Open reduction of volvulus of caecum,Procedure for Volvulus
Volvulus,771D200,32765.0,Open reduction of volvulus of sigmoid colon,Procedure for Volvulus
Volvulus,771D300,2265.0,Open reduction of volvulus of colon NEC,Procedure for Volvulus
Volvulus,771R200,20698.0,Passage of flatus tube to reduce volvulus of sigmoid colon,Procedure for Volvulus
Volvulus,J173200,50797.0,Volvulus of duodenum,Diagnosis of Volvulus
Volvulus,J502100,4385.0,Volvulus of the small bowel,Diagnosis of Volvulus
Volvulus,J502200,17831.0,Volvulus of the ileocaecum,Diagnosis of Volvulus
Volvulus,J502300,23573.0,Volvulus of the sigmoid colon,Diagnosis of Volvulus
Volvulus,J502.00,3403.0,Volvulus,Diagnosis of Volvulus
Volvulus,J502.11,54395.0,Torsion of bowel,Diagnosis of Volvulus
Volvulus,J502z00,15594.0,Volvulus NOS,Diagnosis of Volvulus
