Disease,Readcode,Medcode,ReadcodeDescr,Category
Ischaemic stroke,G63..11,57495.0,Infarction - precerebral,Diagnosis of Ischaemic stroke
Ischaemic stroke,G63y000,23671.0,Cerebral infarct due to thrombosis of precerebral arteries,Diagnosis of Ischaemic stroke
Ischaemic stroke,G63y100,24446.0,Cerebral infarction due to embolism of precerebral arteries,Diagnosis of Ischaemic stroke
Ischaemic stroke,G640000,36717.0,Cerebral infarction due to thrombosis of cerebral arteries,Diagnosis of Ischaemic stroke
Ischaemic stroke,G640.00,16517.0,Cerebral thrombosis,Diagnosis of Ischaemic stroke
Ischaemic stroke,G641000,27975.0,Cerebral infarction due to embolism of cerebral arteries,Diagnosis of Ischaemic stroke
Ischaemic stroke,G641.00,15019.0,Cerebral embolism,Diagnosis of Ischaemic stroke
Ischaemic stroke,G641.11,34758.0,Cerebral embolus,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64..00,8837.0,Cerebral arterial occlusion,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64..11,5363.0,CVA - cerebral artery occlusion,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64..12,569.0,Infarction - cerebral,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64..13,6155.0,Stroke due to cerebral arterial occlusion,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z000,25615.0,Brainstem infarction,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z100,47642.0,Wallenberg syndrome,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z111,5185.0,Lateral medullary syndrome,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z200,9985.0,Left sided cerebral infarction,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z300,10504.0,Right sided cerebral infarction,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z400,26424.0,Infarction of basal ganglia,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z.00,3149.0,Cerebral infarction NOS,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z.11,15252.0,Brainstem infarction NOS,Diagnosis of Ischaemic stroke
Ischaemic stroke,G64z.12,5602.0,Cerebellar infarction,Diagnosis of Ischaemic stroke
Ischaemic stroke,G683.00,39403.0,Sequelae of cerebral infarction,History of Ischaemic stroke
Ischaemic stroke,G6W..00,40758.0,Cereb infarct due unsp occlus/stenos precerebr arteries,Diagnosis of Ischaemic stroke
Ischaemic stroke,G6X..00,33543.0,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,Diagnosis of Ischaemic stroke
Ischaemic stroke,Gyu6300,91627.0,[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,Diagnosis of Ischaemic stroke
Ischaemic stroke,Gyu6400,53745.0,[X]Other cerebral infarction,Diagnosis of Ischaemic stroke
Ischaemic stroke,Gyu6G00,94482.0,[X]Cereb infarct due unsp occlus/stenos precerebr arteries,Diagnosis of Ischaemic stroke
