Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Testicular,B470200,7740.0,Seminoma of undescended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B470300,36325.0,Teratoma of undescended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B470.00,64602.0,Malignant neoplasm of undescended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B470z00,96429.0,Malignant neoplasm of undescended testis NOS,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B471000,21786.0,Seminoma of descended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B471100,9476.0,Teratoma of descended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B471.00,19475.0,Malignant neoplasm of descended testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B471z00,91509.0,Malignant neoplasm of descended testis NOS,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B47..00,15148.0,Malignant neoplasm of testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B47z.00,38510.0,Malignant neoplasm of testis NOS,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B47z.11,2961.0,Seminoma of testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,B47z.12,15989.0,Teratoma of testis,Diagnosis of Primary Malignancy_Testicular
Primary Malignancy_Testicular,ZV10416,48808.0,[V]Personal history of malignant neoplasm of testis,History of Primary Malignancy_Testicular
