Disease,Readcode,Medcode,ReadcodeDescr,Category
Bipolar affective disorder and mania,146D.00,11548.0,H/O: manic depressive disorder,History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,1S42.00,22713.0,Manic mood,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,212V.00,85102.0,Bipolar affective disorder resolved,History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110000,20110.0,"Single manic episode, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110100,14728.0,"Single manic episode, mild",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110200,24640.0,"Single manic episode, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110300,43093.0,"Single manic episode, severe without mention of psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110400,50218.0,"Single manic episode, severe, with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110500,109485.0,Single manic episode in partial or unspecified remission,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110600,70000.0,Single manic episode in full remission,History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110.00,37070.0,"Manic disorder, single episode",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110.11,18909.0,Hypomanic psychoses,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E110z00,36611.0,"Manic disorder, single episode NOS",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111000,19967.0,"Recurrent manic episodes, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111100,46425.0,"Recurrent manic episodes, mild",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111200,27739.0,"Recurrent manic episodes, moderate",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111300,65811.0,"Recurrent manic episodes, severe without mention psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111400,32295.0,"Recurrent manic episodes, severe, with psychosis",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111500,58863.0,"Recurrent manic episodes, partial or unspecified remission",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111600,37178.0,"Recurrent manic episodes, in full remission",History of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111.00,26227.0,Recurrent manic episodes,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E111z00,46415.0,Recurrent manic episode NOS,Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114000,35738.0,"Bipolar affective disorder, currently manic, unspecified",Diagnosis of Bipolar affective disorder and mania
Bipolar affective disorder and mania,E114100,36126.0,"Bipolar affective disorder, currently manic, mild",Diagnosis of Bipolar affective disorder and mania
