Disease,Readcode,Medcode,ReadcodeDescr,Category
Retinal detachments and breaks,1481.00,8691.0,H/O: retinal detachment,History of retinal detachment
Retinal detachments and breaks,7271000.0,50694.0,Xenon photocoagulation of retina for detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,7271100.0,6836.0,Laser photocoagulation of retina for detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,7271.00,2484.0,Photocoagulation of retina for detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,7271y00,1551.0,Other specified photocoagulation of retina for detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,7271z00,1552.0,Photocoagulation of retina for detachment NOS,Diagnosis of retinal detachment
Retinal detachments and breaks,F410000,29800.0,Unspecified retinal detachment with retinal defect,Diagnosis of retinal detachment
Retinal detachments and breaks,F410100,62901.0,New partial retinal detachment with single defect,Diagnosis of retinal detachment
Retinal detachments and breaks,F410200,62773.0,New partial retinal detachment with multiple defects,Diagnosis of retinal detachment
Retinal detachments and breaks,F410300,24347.0,New partial retinal detachment with giant tear defect,Diagnosis of retinal detachment
Retinal detachments and breaks,F410400,71651.0,New partial retinal detachment with retinal dialysis,Diagnosis of retinal detachment
Retinal detachments and breaks,F410500,24440.0,Recent total retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F410600,53020.0,Recent subtotal retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F410700,55469.0,Old partial retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F410800,53021.0,Old total retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F410900,61965.0,Old subtotal retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F410.00,32028.0,Retinal detachment with retinal defect,Diagnosis of retinal detachment
Retinal detachments and breaks,F410z00,38463.0,Retinal detachment with defect NOS,Diagnosis of retinal detachment
Retinal detachments and breaks,F413100,8506.0,Retinal round hole without detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F413200,21067.0,Horseshoe retinal tear without detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F413300,45509.0,Multiple retinal defects without detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F413400,38407.0,Retinal break,Diagnosis of retinal detachment
Retinal detachments and breaks,F413.00,34183.0,Retinal defects without detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F413z00,34373.0,Retinal defects without detachment NOS,Diagnosis of retinal detachment
Retinal detachments and breaks,F41..00,4232.0,Retinal detachments and defects,Diagnosis of retinal detachment
Retinal detachments and breaks,F41..11,2496.0,Retinal tears,Diagnosis of retinal detachment
Retinal detachments and breaks,F41y000,30514.0,Traction retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F41y.00,47730.0,Other forms of retinal detachment,Diagnosis of retinal detachment
Retinal detachments and breaks,F41yz00,35250.0,Other retinal detachments NOS,Diagnosis of retinal detachment
Retinal detachments and breaks,F41z.00,1202.0,Retinal detachment NOS,Diagnosis of retinal detachment
Retinal detachments and breaks,FyuF400,72901.0,[X]Other retinal detachments,Diagnosis of retinal detachment
