Disease,Readcode,Medcode,ReadcodeDescr,Category
Obsessive-compulsive disorder,E203000,5678.0,Compulsive neurosis,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,E203100,2030.0,Obsessional neurosis,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,E203.00,3208.0,Obsessive-compulsive disorders,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,E203.11,47365.0,Anancastic neurosis,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,E203z00,15566.0,Obsessive-compulsive disorder NOS,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42000,20634.0,[X]Predominantly obsessional thoughts or ruminations,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42100,22019.0,[X]Predominantly compulsive acts [obsessional rituals],Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42200,18399.0,[X]Mixed obsessional thoughts and acts,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42.00,5304.0,[X]Obsessive - compulsive disorder,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42.11,24251.0,[X]Anankastic neurosis,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42.12,21836.0,[X]Obsessive-compulsive neurosis,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42y00,38809.0,[X]Other obsessive-compulsive disorders,Diagnosis of Obsessive-compulsive disorder
Obsessive-compulsive disorder,Eu42z00,22721.0,"[X]Obsessive-compulsive disorder, unspecified",Diagnosis of Obsessive-compulsive disorder
