Disease,Readcode,Medcode,ReadcodeDescr,Category
Visual impairment and blindness,1B75.00,3268,Loss of vision,Diagnosis of blindness
Visual impairment and blindness,2B6A.11,10388,O/E - blind R-eye,Diagnosis of blindness
Visual impairment and blindness,2B6B.00,33014,O/E - R-eye completely blind,Diagnosis of blindness
Visual impairment and blindness,2B6S.00,51274,O/E - pinhole R-eye completely blind,Diagnosis of blindness
Visual impairment and blindness,2B7A.11,3852,O/E - blind L-eye,Diagnosis of blindness
Visual impairment and blindness,2B7B.00,33016,O/E - L-eye completely blind,Diagnosis of blindness
Visual impairment and blindness,2B7S.00,54513,O/E - pinhole L-eye completely blind,Diagnosis of blindness
Visual impairment and blindness,2BBo.00,52630,O/E - sight threatening diabetic retinopathy,Diagnosis of blindness
Visual impairment and blindness,2BBr.00,101881,Impaired vision due to diabetic retinopathy,Diagnosis of blindness
Visual impairment and blindness,6688,2746,Registered partially sighted,Diagnosis of blindness
Visual impairment and blindness,6688.11,6768,Registered partially blind,Diagnosis of blindness
Visual impairment and blindness,6689,510,Registered blind,Diagnosis of blindness
Visual impairment and blindness,6689.11,101051,Registered severely sight impaired,Diagnosis of blindness
Visual impairment and blindness,668D.00,100999,Registered sight impaired,Diagnosis of blindness
Visual impairment and blindness,8F61.00,67126,Blind rehabilitation,Diagnosis of blindness
Visual impairment and blindness,8F62.00,91521,Blind lead dog rehabilitation,Diagnosis of blindness
Visual impairment and blindness,8F6..11,55846,Blind rehabilitation,Diagnosis of blindness
Visual impairment and blindness,8HlE.00,98935,Referral to visual impairment multidisciplinary team,Diagnosis of blindness
Visual impairment and blindness,9m08.00,106329,Excluded from diabetic retinopathy screening as blind,Diagnosis of blindness
Visual impairment and blindness,9NfB.00,105795,Requires deafblind communicator guide,Diagnosis of blindness
Visual impairment and blindness,9NlD.00,98226,Seen by visual impairment teacher,Diagnosis of blindness
Visual impairment and blindness,F404100,10868,Blind hypotensive eye,Diagnosis of blindness
Visual impairment and blindness,F404200,37086,Blind hypertensive eye,Diagnosis of blindness
Visual impairment and blindness,F490000,55108,Unspecified blindness both eyes,Diagnosis of blindness
Visual impairment and blindness,F490100,55436,Both eyes total visual impairment,Diagnosis of blindness
Visual impairment and blindness,F490200,98672,"Better eye: near total VI, Lesser eye: unspecified",Diagnosis of blindness
Visual impairment and blindness,F490400,96455,"Better eye: near total VI, Lesser eye: near total VI",Diagnosis of blindness
Visual impairment and blindness,F490600,99191,"Better eye: profound VI, Lesser eye: total VI",Diagnosis of blindness
Visual impairment and blindness,F490900,42262,"Acquired blindness, both eyes",Diagnosis of blindness
Visual impairment and blindness,F490.00,1990,"Blindness, both eyes",Diagnosis of blindness
Visual impairment and blindness,F490z00,47956,Blindness both eyes NOS,Diagnosis of blindness
Visual impairment and blindness,F491000,29387,"One eye blind, one eye low vision",Diagnosis of blindness
Visual impairment and blindness,F491100,99504,"Better eye: severe VI, Lesser eye: blind, unspecified",Diagnosis of blindness
Visual impairment and blindness,F491300,50679,"Better eye: severe VI, Lesser eye: near total VI",Diagnosis of blindness
Visual impairment and blindness,F491400,67594,"Better eye: severe VI, Lesser eye: profound VI",Diagnosis of blindness
Visual impairment and blindness,F491500,68391,"Better eye: moderate VI, Lesser eye: blind, unspecified",Diagnosis of blindness
Visual impairment and blindness,F491700,72411,"Better eye: moderate VI, Lesser eye: near total VI",Diagnosis of blindness
Visual impairment and blindness,F491.00,55844,"Better eye: low vision, Lesser eye: profound VI",Diagnosis of blindness
Visual impairment and blindness,F491z00,54962,"One eye blind, one eye low vision NOS",Diagnosis of blindness
Visual impairment and blindness,F492000,40451,"Low vision, both eyes unspecified",Diagnosis of blindness
Visual impairment and blindness,F492200,66731,"Better eye: severe VI, Lesser eye: severe VI",Diagnosis of blindness
Visual impairment and blindness,F492300,73224,"Better eye: moderate VI, Lesser eye: low vision unspecified",Diagnosis of blindness
Visual impairment and blindness,F492400,68386,"Better eye: moderate VI, Lesser eye: severe VI",Diagnosis of blindness
Visual impairment and blindness,F492500,71319,"Better eye: moderate VI, Lesser eye: moderate VI",Diagnosis of blindness
Visual impairment and blindness,F492.00,7203,"Low vision, both eyes",Diagnosis of blindness
Visual impairment and blindness,F492z00,33447,"Low vision, both eyes NOS",Diagnosis of blindness
Visual impairment and blindness,F493.00,20256,"Visual loss, both eyes unqualified",Diagnosis of blindness
Visual impairment and blindness,F494.00,60401,Legal blindness USA,Diagnosis of blindness
Visual impairment and blindness,F495000,3851,"Blindness, one eye, unspecified",Diagnosis of blindness
