Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Liver,B150000,16126.0,Primary carcinoma of liver,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B150100,31210.0,Hepatoblastoma of liver,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B150200,68410.0,Primary angiosarcoma of liver,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B150300,22187.0,Hepatocellular carcinoma,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B150.00,25535.0,Primary malignant neoplasm of liver,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B150z00,44399.0,Primary malignant neoplasm of liver NOS,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,B152.00,26393.0,Malignant neoplasm of liver unspecified,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D500,40240.0,[M]Hepatocellular carcinoma NOS,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D511,20234.0,[M]Hepatoma NOS,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D512,26814.0,"[M]Hepatoma, malignant",Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D513,25641.0,[M]Liver cell carcinoma,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D700,107299.0,[M]Combined hepatocellular carcinoma and cholangiocarcinoma,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D711,110147.0,[M]Hepatocholangiocarcinoma,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,BB5D800,46771.0,"[M]Hepatocellular carcinoma, fibrolamellar",Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,Byu1100,43490.0,[X]Other specified carcinomas of liver,Diagnosis of Primary Malignancy_Liver
Primary Malignancy_Liver,ZV10015,58177.0,[V]Personal history of malignant neoplasm of liver,History of Primary Malignancy_Liver
