Disease,Readcode,Medcode,ReadcodeDescr,Category
"Primary Malignancy_Brain, Other CNS and Intracranial",B510000,48073.0,Malignant neoplasm of basal ganglia,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510100,61399.0,Malignant neoplasm of cerebral cortex,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510300,99913.0,Malignant neoplasm of globus pallidus,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510400,70942.0,Malignant neoplasm of hypothalamus,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510500,62126.0,Malignant neoplasm of thalamus,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510.00,15711.0,Malignant neoplasm cerebrum (excluding lobes and ventricles),"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B510z00,54133.0,Malignant neoplasm of cerebrum NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B511.00,42426.0,Malignant neoplasm of frontal lobe,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B512000,67236.0,Malignant neoplasm of hippocampus,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B512.00,46792.0,Malignant neoplasm of temporal lobe,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B512z00,47556.0,Malignant neoplasm of temporal lobe NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B513.00,19226.0,Malignant neoplasm of parietal lobe,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B514.00,39088.0,Malignant neoplasm of occipital lobe,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B515000,46789.0,Malignant neoplasm of choroid plexus,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B515.00,52511.0,Malignant neoplasm of cerebral ventricles,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B516.00,45154.0,Malignant neoplasm of cerebellum,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517000,64557.0,Malignant neoplasm of cerebral peduncle,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517100,49132.0,Malignant neoplasm of medulla oblongata,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517200,93537.0,Malignant neoplasm of midbrain,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517300,91240.0,Malignant neoplasm of pons,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517.00,44089.0,Malignant neoplasm of brain stem,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B517z00,68641.0,Malignant neoplasm of brain stem NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51..00,18617.0,Malignant neoplasm of brain,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51..11,10851.0,Cerebral tumour - malignant,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51y000,59170.0,Malignant neoplasm of corpus callosum,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51y200,65241.0,"Malignant neoplasm, overlapping lesion of brain","Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51y.00,71139.0,Malignant neoplasm of other parts of brain,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51yz00,100733.0,Malignant neoplasm of other part of brain NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B51z.00,41520.0,Malignant neoplasm of brain NOS,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
"Primary Malignancy_Brain, Other CNS and Intracranial",B520000,64971.0,Malignant neoplasm of olfactory bulb,"Diagnosis of Primary Malignancy_Brain, Other CNS and Intracranial"
