Disease,Readcode,Medcode,ReadcodeDescr,Category
Epilepsy,1473.00,3783.0,H/O: epilepsy,History of Epilepsy
Epilepsy,1B1W.00,38919.0,Transient epileptic amnesia,History of Epilepsy
Epilepsy,1O30.00,22341.0,Epilepsy confirmed,Diagnosis of Epilepsy
Epilepsy,2126000.0,8385.0,Epilepsy resolved,History of Epilepsy
Epilepsy,212J.00,12848.0,Epilepsy resolved,History of Epilepsy
Epilepsy,6110.00,100652.0,Contraceptive advice for patients with epilepsy,History of Epilepsy
Epilepsy,6674.00,50012.0,Epilepsy associated problems,History of Epilepsy
Epilepsy,667..00,6983.0,Epilepsy monitoring,History of Epilepsy
Epilepsy,6677.00,13073.0,Epilepsy drug side effects,History of Epilepsy
Epilepsy,6678.00,26512.0,Epilepsy treatment changed,History of Epilepsy
Epilepsy,6679.00,34473.0,Epilepsy treatment started,History of Epilepsy
Epilepsy,667A.00,20566.0,Epilepsy treatment stopped,History of Epilepsy
Epilepsy,667B.00,4602.0,Nocturnal epilepsy,Diagnosis of Epilepsy
Epilepsy,667C.00,19550.0,Epilepsy control good,History of Epilepsy
Epilepsy,667D.00,13220.0,Epilepsy control poor,History of Epilepsy
Epilepsy,667E.00,19551.0,Epilepsy care arrangement,History of Epilepsy
Epilepsy,667F.00,11015.0,Seizure free >12 months,History of Epilepsy
Epilepsy,667G.00,26620.0,Epilepsy restricts employment,History of Epilepsy
Epilepsy,667H.00,50702.0,Epilepsy prevents employment,History of Epilepsy
Epilepsy,667J.00,40863.0,Epilepsy impairs education,History of Epilepsy
Epilepsy,667K.00,26619.0,Epilepsy limits activities,History of Epilepsy
Epilepsy,667L.00,19552.0,Epilepsy does not limit activities,History of Epilepsy
Epilepsy,667M.00,55706.0,Epilepsy management plan given,History of Epilepsy
Epilepsy,667N.00,22991.0,Epilepsy severity,History of Epilepsy
Epilepsy,667P.00,13219.0,No seizures on treatment,History of Epilepsy
Epilepsy,667Q.00,26618.0,1 to 12 seizures a year,History of Epilepsy
Epilepsy,667R.00,13221.0,2 to 4 seizures a month,History of Epilepsy
Epilepsy,667S.00,19549.0,1 to 7 seizures a week,History of Epilepsy
Epilepsy,667T.00,18899.0,Daily seizures,History of Epilepsy
Epilepsy,667V.00,39160.0,Many seizures a day,History of Epilepsy
Epilepsy,667W.00,46603.0,Emergency epilepsy treatment since last appointment,History of Epilepsy
Epilepsy,667X.00,52632.0,No epilepsy drug side effects,History of Epilepsy
Epilepsy,667Z.00,36696.0,Epilepsy monitoring NOS,History of Epilepsy
Epilepsy,67AF.00,102359.0,Pregnancy advice for patients with epilepsy,History of Epilepsy
Epilepsy,67IJ000,100920.0,Pre-conception advice for patients with epilepsy,History of Epilepsy
Epilepsy,8BIF.00,9326.0,Epilepsy medication review,History of Epilepsy
Epilepsy,9Of3.00,45757.0,Epilepsy monitoring verbal invite,History of Epilepsy
Epilepsy,9Of4.00,72384.0,Epilepsy monitoring telephone invite,History of Epilepsy
Epilepsy,9Of5.00,98442.0,Epilepsy monitoring call first letter,History of Epilepsy
Epilepsy,9Of6.00,98536.0,Epilepsy monitoring call second letter,History of Epilepsy
Epilepsy,9Of7.00,98977.0,Epilepsy monitoring call third letter,History of Epilepsy
Epilepsy,Eu05212,31877.0,[X]Schizophrenia-like psychosis in epilepsy,History of Epilepsy
Epilepsy,Eu05y11,6709.0,[X]Epileptic psychosis NOS,History of Epilepsy
Epilepsy,Eu06013,48462.0,[X]Limbic epilepsy personality,History of Epilepsy
Epilepsy,Eu80300,43679.0,[X]Acquired aphasia with epilepsy [Landau - Kleffner],Diagnosis of Epilepsy
Epilepsy,F132100,37644.0,Progressive myoclonic epilepsy,Diagnosis of Epilepsy
Epilepsy,F132111,63826.0,Unverricht - Lundborg disease,Diagnosis of Epilepsy
Epilepsy,F132200,45602.0,Myoclonic encephalopathy,Diagnosis of Epilepsy
Epilepsy,F142200,49737.0,Dyssynergia cerebellaris myoclonica,Diagnosis of Epilepsy
