Disease,Readcode,Medcode,ReadcodeDescr,Category
Posterior Uveitis,A173000,37329.0,Tuberculous chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,A900.12,50581.0,Congenital syphilitic choroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,A915100,72903.0,Secondary syphilitic chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,A94y200,58738.0,Syphilitic disseminated retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,AD02.00,31619.0,Toxoplasma chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F401000,31684.0,Sympathetic uveitis,Diagnosis of posterior uveitis
Posterior Uveitis,F401100,21685.0,Panuveitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430000,39964.0,Unspecified focal chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430100,45908.0,Focal juxtapapillary choroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F430200,94848.0,Other posterior pole focal chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430300,55978.0,Peripheral focal chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430400,96303.0,Focal juxtapapillary retinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430500,27424.0,Focal macular retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F430600,97455.0,Other posterior pole focal retinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430700,55312.0,Peripheral focal retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F430800,98959.0,Multifocal choroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F430.00,34170.0,Focal chorioretinitis and retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F430.11,16629.0,Retinitis and chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F430z00,32239.0,Focal chorioretinitis or retinochoroiditis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F431000,66369.0,Unspecified disseminated chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F431300,65993.0,General disseminated chorioretinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F431400,67906.0,Metastatic disseminated retinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F431500,22532.0,Pigmented epithelial disseminated retinitis,Diagnosis of posterior uveitis
Posterior Uveitis,F431600,98424.0,Punctate inner choroidopathy,Diagnosis of posterior uveitis
Posterior Uveitis,F431.00,43496.0,Disseminated chorioretinitis and retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F431z00,99779.0,Disseminated chorioretinitis and retinochoroiditis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F432000,4785.0,Choroiditis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F432100,16264.0,Retinitis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F432200,10999.0,Posterior uveitis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F432400,39882.0,Harada's disease,Diagnosis of posterior uveitis
Posterior Uveitis,F432.00,58055.0,Other chorioretinitis and retinochoroiditis,Diagnosis of posterior uveitis
Posterior Uveitis,F432z00,16194.0,Other chorioretinitis or retinochoroiditis NOS,Diagnosis of posterior uveitis
Posterior Uveitis,F442300,36804.0,Vogt-Koyanagi syndrome,Diagnosis of posterior uveitis
Posterior Uveitis,FyuF000,53869.0,[X]Other chorioretinal inflammations,Diagnosis of posterior uveitis
