Disease,Readcode,Medcode,ReadcodeDescr,Category
Leukaemia,1429.00,17177.0,H/O: * leukaemia,History of Leukaemia
Leukaemia,B624000,65122.0,Leukaemic reticuloendotheliosis of unspecified sites,Diagnosis of Leukaemia
Leukaemia,B624300,65123.0,Leukaemic reticuloend of intra-abdominal lymph nodes,Diagnosis of Leukaemia
Leukaemia,B624.00,27330.0,Leukaemic reticuloendotheliosis,Diagnosis of Leukaemia
Leukaemia,B624.11,5137.0,Leukaemic reticuloendotheliosis,Diagnosis of Leukaemia
Leukaemia,B624.12,87335.0,Hairy cell leukaemia,Diagnosis of Leukaemia
Leukaemia,B624z00,73777.0,Leukaemic reticuloendotheliosis NOS,Diagnosis of Leukaemia
Leukaemia,B640000,104325.0,B-cell acute lymphoblastic leukaemia,Diagnosis of Leukaemia
Leukaemia,B640.00,4251.0,Acute lymphoid leukaemia,Diagnosis of Leukaemia
Leukaemia,B641000,104328.0,B-cell chronic lymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B641011,107017.0,Chronic lymphocytic leukaemia of B-cell type,Diagnosis of Leukaemia
Leukaemia,B641100,107052.0,Clinical stage A chronic lymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B641200,106924.0,Clinical stage B chronic lymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B641300,107163.0,Clinical stage C chronic lymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B641.00,8625.0,Chronic lymphoid leukaemia,Diagnosis of Leukaemia
Leukaemia,B641.11,27790.0,Chronic lymphatic leukaemia,Diagnosis of Leukaemia
Leukaemia,B642.00,72774.0,Subacute lymphoid leukaemia,Diagnosis of Leukaemia
Leukaemia,B64..00,19372.0,Lymphoid leukaemia,Diagnosis of Leukaemia
Leukaemia,B64..11,4222.0,Lymphatic leukaemia,Diagnosis of Leukaemia
Leukaemia,B64y100,31586.0,Prolymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B64y200,37461.0,Adult T-cell leukaemia,Diagnosis of Leukaemia
Leukaemia,B64y300,108656.0,B-cell prolymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B64y400,107643.0,T-cell prolymphocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B64y500,104939.0,Adult T-cell lymphoma/leukaemia (HTLV-1-associated),Diagnosis of Leukaemia
Leukaemia,B64y.00,49725.0,Other lymphoid leukaemia,Diagnosis of Leukaemia
Leukaemia,B64yz00,38331.0,Other lymphoid leukaemia NOS,Diagnosis of Leukaemia
Leukaemia,B64z.00,38914.0,Lymphoid leukaemia NOS,Diagnosis of Leukaemia
Leukaemia,B650.00,4413.0,Acute myeloid leukaemia,Diagnosis of Leukaemia
Leukaemia,B651100,105957.0,"Chronic myeloid leukaemia, BCR/ABL positive",Diagnosis of Leukaemia
Leukaemia,B651200,102783.0,Chronic neutrophilic leukaemia,Diagnosis of Leukaemia
Leukaemia,B651300,107236.0,"Atypical chronic myeloid leukaemia, BCR/ABL negative",Diagnosis of Leukaemia
Leukaemia,B651.00,10726.0,Chronic myeloid leukaemia,Diagnosis of Leukaemia
Leukaemia,B651.11,31701.0,Chronic granulocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B651z00,27520.0,Chronic myeloid leukaemia NOS,Diagnosis of Leukaemia
Leukaemia,B652.00,63475.0,Subacute myeloid leukaemia,Diagnosis of Leukaemia
Leukaemia,B653000,52327.0,Chloroma,Diagnosis of Leukaemia
Leukaemia,B653100,39629.0,Granulocytic sarcoma,Diagnosis of Leukaemia
Leukaemia,B653.00,70724.0,Myeloid sarcoma,Diagnosis of Leukaemia
Leukaemia,B654.00,104788.0,Acute myeloblastic leukaemia,Diagnosis of Leukaemia
Leukaemia,B65..00,7176.0,Myeloid leukaemia,Diagnosis of Leukaemia
Leukaemia,B65y100,27664.0,Acute promyelocytic leukaemia,Diagnosis of Leukaemia
Leukaemia,B65yz00,66089.0,Other myeloid leukaemia NOS,Diagnosis of Leukaemia
