Disease,Readcode,Medcode,ReadcodeDescr,Category
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",8HlL.00,100414.0,Referral for chronic fatigue syndrome activity management,"History of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",8HlL.11,104407.0,Referral for myalgic encephalopathy activity management,"History of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",8Q1..00,97140.0,Activity management for chronic fatigue syndrome,"History of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",8Q1..11,97528.0,Activity management for myalgic encephalopathy,"History of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",E205.00,3361.0,Neurasthenia - nervous debility,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",Eu46000,16561.0,[X]Neurasthenia,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",Eu46011,9656.0,[X]Fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F03y.12,4364.0,Myalgic encephalomyelitis,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286000,98512.0,Mild chronic fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286100,97284.0,Moderate chronic fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286200,98734.0,Severe chronic fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.00,4546.0,Chronic fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.11,7529.0,CFS - Chronic fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.12,6190.0,Postviral fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.13,27877.0,PVFS - Postviral fatigue syn,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.14,9127.0,Post-viral fatigue syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.15,1040.0,Myalgic encephalomyelitis,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",F286.16,6552.0,ME - Myalgic encephalomyelitis,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",N239.00,4657.0,Fibromyalgia,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",N240100,2237.0,Fibrositis unspecified,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",N240500,4698.0,Fibrositis of neck,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",N240600,18073.0,Fibrositis arm,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",N248.00,717.0,Fibromyalgia,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",R007400,1042.0,[D]Postviral (asthenic) syndrome,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
"Postviral fatigue syndrome, neurasthenia and fibromyalgia",R007411,12411.0,[D]Post viral debility,"Diagnosis of Postviral fatigue syndrome, neurasthenia and fibromyalgia"
