Disease,Readcode,Medcode,ReadcodeDescr,Category
Thalassaemia,D104000,31405.0,Thalassaemia major NEC,Diagnosis of Thalassaemia
Thalassaemia,D104011,45151.0,Thalassaemia major - Cooley's anaemia,Diagnosis of Thalassaemia
Thalassaemia,D104200,54429.0,Thalassaemia with haemoglobin S disease,Diagnosis of Thalassaemia
Thalassaemia,D104211,31075.0,Sickle-cell thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104300,8866.0,Alpha thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104311,37808.0,Homozygous alpha thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104600,57144.0,Beta intermedia thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104700,46733.0,Beta major thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104811,21643.0,Beta thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104900,32943.0,Delta-beta thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104A00,71992.0,Hereditary leptocytosis,Diagnosis of Thalassaemia
Thalassaemia,D104.00,1171.0,Thalassaemia,Diagnosis of Thalassaemia
Thalassaemia,D104.12,105439.0,Mediterranean anaemia,Diagnosis of Thalassaemia
Thalassaemia,D104z00,4666.0,Thalassaemia NOS,Diagnosis of Thalassaemia
Thalassaemia,D104z11,66137.0,Mediterranean anaemia,Diagnosis of Thalassaemia
Thalassaemia,Dyu1100,73946.0,[X]Other thalassaemias,Diagnosis of Thalassaemia
