Disease,Readcode,Medcode,ReadcodeDescr,Category
Intervertebral disc disorders,7J20000,6261.0,Primary laminectomy excision of cervical intervert disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20100,35008.0,Primary hemilaminectomy excision of cervical IV disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20200,38645.0,Primary fenestration excision of cervical intervert disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20300,11282.0,Primary anterior excis cervical IV disc & interbody fusion,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20400,70697.0,Primary posterior excision of cervical intervertebral disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20600,38447.0,Primary anterior excision of cervical intervertebr disc NEC,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20700,22434.0,Primary microdiscectomy of cervical intervertebral disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20.00,10018.0,Primary excision of cervical intervertebral disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20800,56943.0,Primary laser excision of cervical intervertebral disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20y00,67116.0,Primary excision of cervical intervertebral disc OS,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J20z00,56989.0,Primary excision of cervical intervertebral disc NOS,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21000,27692.0,Revisional laminectomy excision of cervical intervert disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21100,67582.0,Revisional hemilaminectomy excision cervical intervert disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21200,60480.0,Revisional fenestration excision of cervical intervert disc,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21300,71283.0,Revision anterior excision cervical disc and fusion,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21400,96945.0,Revisional posterior excision of cervical intervert disc NEC,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21600,65629.0,Revisional anterior excision cervical intervert disc NEC,Procedure for Intervertebral disc disorders
Intervertebral disc disorders,7J21700,38863.0,Revisional microdiscectomy of cervical intervertebral disc,Procedure for Intervertebral disc disorders
