Disease,Readcode,Medcode,ReadcodeDescr,Category
Hodgkin Lymphoma,B610100,100423.0,"Hodgkin's paragranuloma of lymph nodes of head, face, neck",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B610300,98840.0,Hodgkin's paragranuloma of intra-abdominal lymph nodes,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B610.00,65489.0,Hodgkin's paragranuloma,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B611100,98909.0,"Hodgkin's granuloma of lymph nodes of head, face and neck",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B611.00,44196.0,Hodgkin's granuloma,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B612400,68039.0,Hodgkin's sarcoma of lymph nodes of axilla and upper limb,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B612.00,64036.0,Hodgkin's sarcoma,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613000,71142.0,"Hodgkin's, lymphocytic-histiocytic predominance unspec site",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613100,68330.0,"Hodgkin's, lymphocytic-histiocytic pred of head, face, neck",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613200,92245.0,"Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613300,73532.0,"Hodgkin's, lymphocytic-histiocytic pred intra-abdominal node",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613500,93951.0,"Hodgkin's, lymphocytic-histiocytic pred inguinal and leg",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613600,95338.0,"Hodgkin's, lymphocytic-histiocytic pred intrapelvic nodes",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613700,106911.0,"Hodgkin's, lymphocytic-histiocytic predominance of spleen",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613800,104743.0,"Hodgkin's, lymphocytic-histiocytic pred of multiple sites",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613.00,38939.0,"Hodgkin's disease, lymphocytic-histiocytic predominance",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B613z00,29876.0,"Hodgkin's, lymphocytic-histiocytic predominance NOS",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614000,57225.0,"Hodgkin's disease, nodular sclerosis of unspecified site",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614100,55303.0,"Hodgkin's nodular sclerosis of head, face and neck",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614200,67506.0,Hodgkin's nodular sclerosis of intrathoracic lymph nodes,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614300,61149.0,Hodgkin's nodular sclerosis of intra-abdominal lymph nodes,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614400,65483.0,Hodgkin's nodular sclerosis of lymph nodes of axilla and arm,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614700,105472.0,"Hodgkin's disease, nodular sclerosis of spleen",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614800,19140.0,Hodgkin's nodular sclerosis of lymph nodes of multiple sites,Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614.00,29178.0,"Hodgkin's disease, nodular sclerosis",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B614z00,63054.0,"Hodgkin's disease, nodular sclerosis NOS",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B615000,97863.0,"Hodgkin's disease, mixed cellularity of unspecified site",Diagnosis of Hodgkin Lymphoma
Hodgkin Lymphoma,B615100,94407.0,"Hodgkin's mixed cellularity of lymph nodes head, face, neck",Diagnosis of Hodgkin Lymphoma
