Disease,Readcode,Medcode,ReadcodeDescr,Category
Spondylosis,F163200,8920.0,Myelopathy due to spondylosis,Diagnosis of Spondylosis
Spondylosis,F337200,23699.0,Nerve root and plexus compressions in spondylosis,Diagnosis of Spondylosis
Spondylosis,N110000,38501.0,Single-level cervical spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N110100,51531.0,Two-level cervical spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N110200,15744.0,Multiple-level cervical spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N110.00,2881.0,Cervical spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N110.11,771.0,Cervical spondylosis,Diagnosis of Spondylosis
Spondylosis,N110.12,17092.0,Osteoarthritis cervical spine,Diagnosis of Spondylosis
Spondylosis,N111000,27583.0,Single-level cervical spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N111100,63192.0,Two-level cervical spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N111200,58865.0,Multiple-level cervical spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N111.00,8208.0,Cervical spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N112000,69912.0,Single-level thoracic spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N112100,62914.0,Two-level thoracic spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N112200,50448.0,Multiple-level thoracic spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N112300,18205.0,Dorsal spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N112.00,18217.0,Thoracic spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N112.11,5183.0,Thoracic spondylosis,Diagnosis of Spondylosis
Spondylosis,N113000,64854.0,Single-level thoracic spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N113200,96103.0,Multiple-level thoracic spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N113.00,55628.0,Thoracic spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N114000,20791.0,Single-level lumbosacral spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N114100,52991.0,Two-level lumbosacral spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N114200,37097.0,Multiple-level lumbosacral spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N114.00,15015.0,Lumbosacral spondylosis without myelopathy,Diagnosis of Spondylosis
Spondylosis,N114.11,1565.0,Degeneration of lumbar spine,Diagnosis of Spondylosis
Spondylosis,N114.12,1100.0,Lumbar spondylosis,Diagnosis of Spondylosis
Spondylosis,N115000,41516.0,Single-level lumbosacral spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N115100,45730.0,Two-level lumbosacral spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N115200,63578.0,Multiple-level lumbosacral spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N115.00,11688.0,Lumbosacral spondylosis with myelopathy,Diagnosis of Spondylosis
Spondylosis,N119000,55810.0,Single-level cervical spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N119100,51318.0,Two-level cervical spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N119200,56212.0,Multiple-level cervical spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N119.00,10121.0,Cervical spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11A.00,35851.0,Cervical spondylosis with vascular compression,Diagnosis of Spondylosis
Spondylosis,N11B000,54852.0,Single-level thoracic spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11B100,103137.0,Two-level thoracic spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11B200,93977.0,Multiple-level thoracic spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11B.00,19386.0,Thoracic spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11C000,54843.0,Single-level lumbosacral spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11C100,65641.0,Two-level lumbosacral spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11C200,48810.0,Multiple-level lumbosacral spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11C.00,9834.0,Lumbosacral spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,N11D000,41378.0,Osteoarthritis of cervical spine,Diagnosis of Spondylosis
Spondylosis,N11D100,47024.0,Osteoarthritis of thoracic spine,Diagnosis of Spondylosis
Spondylosis,N11D200,22452.0,Osteoarthritis of lumbar spine,Diagnosis of Spondylosis
Spondylosis,N11D300,53184.0,Osteoarthritis of spine NOS,Diagnosis of Spondylosis
Spondylosis,N11D.00,18826.0,Osteoarthritis of spine,Diagnosis of Spondylosis
Spondylosis,N11E.00,96948.0,Cervical spondylosis,Diagnosis of Spondylosis
Spondylosis,N11..00,2001.0,Spondylosis and allied disorders,Diagnosis of Spondylosis
Spondylosis,N11..11,2294.0,Arthritis of spine,Diagnosis of Spondylosis
Spondylosis,N11..12,7429.0,Osteoarthritis of spine,Diagnosis of Spondylosis
Spondylosis,N11z000,56594.0,"Spondylosis without myelopathy, NOS",Diagnosis of Spondylosis
Spondylosis,N11z100,35838.0,"Spondylosis with myelopathy, NOS",Diagnosis of Spondylosis
Spondylosis,N11z.00,3447.0,Spondylosis NOS,Diagnosis of Spondylosis
Spondylosis,N11z.11,829.0,Osteoarthritis spine,Diagnosis of Spondylosis
Spondylosis,N11zz00,17766.0,Spondylosis NOS,Diagnosis of Spondylosis
Spondylosis,Nyu6300,71477.0,[X]Other spondylosis with radiculopathy,Diagnosis of Spondylosis
Spondylosis,Nyu6400,55238.0,[X]Other spondylosis,Diagnosis of Spondylosis
