Disease,Readcode,Medcode,ReadcodeDescr,Category
Spinal stenosis,N130000,69388.0,Idiopathic cervical spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N130100,45296.0,Degenerative cervical spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N130300,93849.0,Cervical spinal stenosis secondary to other disease,Diagnosis of Spinal stenosis
Spinal stenosis,N130.00,12094.0,Cervical spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140000,41147.0,Spinal stenosis of unspecified region,Diagnosis of Spinal stenosis
Spinal stenosis,N140100,62612.0,Thoracic spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140200,9912.0,Lumbar spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140300,106536.0,Idiopathic thoracic spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140400,73730.0,Degenerative thoracic spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140600,98630.0,Thoracic spinal stenosis secondary to other disease,Diagnosis of Spinal stenosis
Spinal stenosis,N140700,72614.0,Idiopathic lumbar spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140800,43577.0,Degenerative lumbar spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140900,93836.0,Iatrogenic lumbar spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140A00,97870.0,Lumbar spinal stenosis secondary to other disease,Diagnosis of Spinal stenosis
Spinal stenosis,N140.00,15331.0,"Spinal stenosis, excluding cervical region",Diagnosis of Spinal stenosis
Spinal stenosis,N140.11,3370.0,Spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,N140z00,35117.0,Spinal stenosis NOS,Diagnosis of Spinal stenosis
Spinal stenosis,Zw04300,52139.0,[Q] Central spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,Zw04400,91625.0,[Q] Lateral spinal stenosis,Diagnosis of Spinal stenosis
Spinal stenosis,Zw04500,94588.0,[Q] Central and lateral spinal stenosis,Diagnosis of Spinal stenosis
