Disease,Readcode,Medcode,ReadcodeDescr,Category
Secondary Malignancy_Lymph Nodes,B560000,64918.0,Secondary and unspec malig neop of superficial parotid LN,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560100,66775.0,Secondary and unspec malignant neoplasm mastoid lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560200,33395.0,Secondary and unspec malig neop superficial cervical LN,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560300,65253.0,Secondary and unspec malignant neoplasm occipital lymph node,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560400,92703.0,Secondary and unspec malig neop deep parotid lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560500,39433.0,Secondary and unspec malig neop submandibular lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560600,28059.0,Secondary and unspec malig neop of facial lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560700,38343.0,Secondary and unspec malig neop submental lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560800,44627.0,Secondary and unspec malig neop anterior cervical LN,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560900,68611.0,Secondary and unspec malig neop deep cervical LN,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560.00,49214.0,Secondary and unspec malig neop lymph nodes head/face/neck,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B560z00,67129.0,Secondary unspec malig neop lymph nodes head/face/neck NOS,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561000,37919.0,Secondary and unspec malig neop internal mammary lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561100,105953.0,Secondary and unspec malig neop intercostal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561200,95378.0,Secondary and unspec malig neop diaphragmatic lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561300,25366.0,Secondary and unspec malig neop ant mediastinal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561400,55463.0,Secondary and unspec malig neop post mediastinal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
Secondary Malignancy_Lymph Nodes,B561500,58692.0,Secondary and unspec malig neop paratracheal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes
