Disease,Readcode,Medcode,ReadcodeDescr,Category
"Benign neoplasm of colon, rectum, anus and anal canal",771G400,6828.0,Colonoscopic polypectomy,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7722.11,8825.0,Open operation on rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7722.12,6891.0,Open polypectomy of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7726111.0,12298.0,Peranal excision of rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7726112.0,4961.0,Peranal polypectomy of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7726212.0,39965.0,Peranal destruction of rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",7731200.0,7359.0,Excision of anal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713000,29916.0,Benign neoplasm of hepatic flexure of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713100,55538.0,Benign neoplasm of transverse colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713200,47964.0,Benign neoplasm of descending colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713300,27577.0,Benign neoplasm of sigmoid colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713400,27402.0,Benign neoplasm of caecum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713500,41880.0,Benign neoplasm of appendix,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713600,41898.0,Benign neoplasm of ascending colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713700,42868.0,Benign neoplasm of splenic flexure of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713900,69106.0,Benign neoplasm of ileocaecal valve,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713.00,15072.0,Benign neoplasm of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713.11,2922.0,Colon polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B713z00,25999.0,Benign neoplasm of colon NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714000,27925.0,Benign neoplasm of rectosigmoid junction,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714100,33345.0,Benign neoplasm of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714111,40656.0,Benign papilloma rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714200,15062.0,Benign neoplasm of anal canal,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714300,41672.0,Benign neoplasm of anus NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714.00,25862.0,Benign neoplasm of rectum and anal canal,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",B714z00,61560.0,Benign neoplasm of rectum or anal canal NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J570000,2700.0,Anal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J570100,2207.0,Rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J570.00,5975.0,Anal and rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J570z00,57584.0,Anal and rectal polyp NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J578.00,11340.0,Colonic polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
"Benign neoplasm of colon, rectum, anus and anal canal",J578.11,63594.0,Polyp of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal"
