Disease,Readcode,Medcode,ReadcodeDescr,Category
Transient ischaemic attack,14AB000,105202.0,H/O amaurosis fugax,History of TIA
Transient ischaemic attack,14AB.00,13567.0,H/O: TIA,History of TIA
Transient ischaemic attack,1B1S.00,28278.0,Transient global amnesia,Diagnosis of TIA
Transient ischaemic attack,8CRB.00,100015.0,Transient ischaemic attack clinical management plan,Diagnosis of TIA
Transient ischaemic attack,F423600,1195.0,Amaurosis fugax,Diagnosis of TIA
Transient ischaemic attack,Fyu5500,63746.0,[X]Other transnt cerebral ischaemic attacks+related syndroms,Diagnosis of TIA
Transient ischaemic attack,G650.11,5268.0,Insufficiency - basilar artery,Diagnosis of TIA
Transient ischaemic attack,G655.00,6489.0,Transient global amnesia,Diagnosis of TIA
Transient ischaemic attack,G656.00,10794.0,Vertebrobasilar insufficiency,Diagnosis of TIA
Transient ischaemic attack,G657.00,105738.0,Carotid territory transient ischaemic attack,Diagnosis of TIA
Transient ischaemic attack,G65..00,504.0,Transient cerebral ischaemia,Diagnosis of TIA
Transient ischaemic attack,G65..12,1433.0,Transient ischaemic attack,Diagnosis of TIA
Transient ischaemic attack,G65..13,2417.0,Vertebro-basilar insufficiency,Diagnosis of TIA
Transient ischaemic attack,G65y.00,19354.0,Other transient cerebral ischaemia,Diagnosis of TIA
Transient ischaemic attack,G65z100,16507.0,Intermittent cerebral ischaemia,Diagnosis of TIA
Transient ischaemic attack,G65z.00,1895.0,Transient cerebral ischaemia NOS,Diagnosis of TIA
Transient ischaemic attack,G65zz00,15788.0,Transient cerebral ischaemia NOS,Diagnosis of TIA
Transient ischaemic attack,Z7CE700,18996.0,Transient global amnesia,Diagnosis of TIA
Transient ischaemic attack,Z7CE711,19004.0,TGA - Transient global amnesia,Diagnosis of TIA
Transient ischaemic attack,ZV12D00,101251.0,[V]Personal history of transient ischaemic attack,History of TIA
