Disease,Readcode,Medcode,ReadcodeDescr,Category
Hyperplasia of prostate,14E1.00,16100.0,H/O: prostatism,History of Hyperplasia of prostate
Hyperplasia of prostate,1AA..00,5906.0,Prostatism,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K200.00,929.0,Prostatic hyperplasia unspecified,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K201.00,64296.0,Prostatic hyperplasia of the lateral lobe,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K202.00,35676.0,Prostatic hyperplasia of the medial lobe,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K20..00,3045.0,Benign prostatic hypertrophy,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K20..14,7702.0,Enlarged prostate - benign,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K20..15,7555.0,BPH - benign prostatic hypertrophy,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K20..16,2627.0,Prostatism,Diagnosis of Hyperplasia of prostate
Hyperplasia of prostate,K20z.00,16035.0,Prostatic hyperplasia NOS,Diagnosis of Hyperplasia of prostate
