Disease,Readcode,Medcode,ReadcodeDescr,Category
Retinal vascular occlusions,F423000,21794.0,Unspecified retinal vascular occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423100,7720.0,Central retinal artery occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423200,3602.0,Retinal arterial branch occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423211,8149.0,Branch retinal artery occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423300,11928.0,Retinal microembolism,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423400,21669.0,Hollenhorst plaque,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423500,57909.0,Retinal partial arterial occlusion NOS,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423700,50242.0,Retinal transient arterial occlusion NOS,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423800,4102.0,Central retinal vein occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423811,5223.0,Retinal vein thrombosis,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423900,5343.0,Retinal venous branch occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423911,7647.0,Branch retinal vein occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423A00,39989.0,Retinal venous engorgement,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423.00,5258.0,Retinal vascular occlusion,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F423z00,861.0,Retinal vascular occlusion NOS,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,F42y700,32480.0,Retinal cotton wool spots,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,FyuF500,53818.0,[X]Other retinal artery occlusions,Diagnosis of retinal vascular occlusion
Retinal vascular occlusions,FyuF600,95341.0,[X]Other retinal vascular occlusions,Diagnosis of retinal vascular occlusion
