Disease,Readcode,Medcode,ReadcodeDescr,Category
Dysmenorrhoea,1574.00,6383.0,H/O: dysmenorrhoea,History of Dysmenorrhoea
Dysmenorrhoea,1574.11,7759.0,H/O: painful periods,History of Dysmenorrhoea
Dysmenorrhoea,Eu45y11,46925.0,[X]Psychogenic dysmenorrhoea,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583000,9869.0,Primary dysmenorrhoea,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583100,11467.0,Secondary dysmenorrhoea,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583.00,693.0,Dysmenorrhoea,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583.11,3266.0,Painful menorrhoea,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583.12,7938.0,Painful menstruation,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583.13,1666.0,Period pains,Diagnosis of Dysmenorrhoea
Dysmenorrhoea,K583.14,24183.0,Spasmodic dysmenorrhoea,Diagnosis of Dysmenorrhoea
