Disease,Readcode,Medcode,ReadcodeDescr,Category
Alcohol Problems,136S.00,19494.0,Hazardous alcohol use,Diagnosis of Alcohol Problems
Alcohol Problems,136T.00,30695.0,Harmful alcohol use,Diagnosis of Alcohol Problems
Alcohol Problems,136W.00,94670.0,Alcohol misuse,Diagnosis of Alcohol Problems
Alcohol Problems,13Y8.00,18156.0,Alcoholics anonymous,Diagnosis of Alcohol Problems
Alcohol Problems,1462.00,8430.0,H/O: alcoholism,History of Alcohol Problems
Alcohol Problems,1B1c.00,38061.0,Alcohol induced hallucinations,Diagnosis of Alcohol Problems
Alcohol Problems,66e0.00,32964.0,Alcohol abuse monitoring,Diagnosis of Alcohol Problems
Alcohol Problems,66e..00,12442.0,Alcohol disorder monitoring,Diagnosis of Alcohol Problems
Alcohol Problems,7P22100,56410.0,Delivery of rehabilitation for alcohol addiction,Diagnosis of Alcohol Problems
Alcohol Problems,8BA8.00,2083.0,Alcohol detoxification,Diagnosis of Alcohol Problems
Alcohol Problems,8CAv.00,97309.0,Advised to contact primary care alcohol worker,Diagnosis of Alcohol Problems
Alcohol Problems,8G32.00,29691.0,Aversion therapy - alcoholism,Diagnosis of Alcohol Problems
Alcohol Problems,8H35.00,21650.0,Admitted to alcohol detoxification centre,Diagnosis of Alcohol Problems
Alcohol Problems,8H7p.00,9849.0,Referral to community alcohol team,Diagnosis of Alcohol Problems
Alcohol Problems,8HkG.00,94553.0,Referral to specialist alcohol treatment service,Diagnosis of Alcohol Problems
Alcohol Problems,8HkJ.00,96993.0,Referral to alcohol brief intervention service,Diagnosis of Alcohol Problems
Alcohol Problems,9k12.00,63529.0,Alcohol misuse - enhanced service completed,Diagnosis of Alcohol Problems
Alcohol Problems,9k1..00,11740.0,Alcohol misuse - enhanced services administration,Diagnosis of Alcohol Problems
Alcohol Problems,9k1A.00,96053.0,Brief intervention for excessive alcohol consumptn completed,Diagnosis of Alcohol Problems
Alcohol Problems,9k1B.00,96054.0,Extended intervention for excessive alcohol consumptn complt,Diagnosis of Alcohol Problems
Alcohol Problems,9NN2.00,9489.0,Under care of community alcohol team,Diagnosis of Alcohol Problems
Alcohol Problems,C150500,65754.0,Alcohol-induced pseudo-Cushing's syndrome,Diagnosis of Alcohol Problems
Alcohol Problems,C251.11,4501.0,Wernicke's encephalopathy,Diagnosis of Alcohol Problems
Alcohol Problems,C253.00,11107.0,Wernicke's encephalopathy,Diagnosis of Alcohol Problems
Alcohol Problems,E010.00,16225.0,Alcohol withdrawal delirium,Diagnosis of Alcohol Problems
Alcohol Problems,E010.11,22277.0,DTs - delirium tremens,Diagnosis of Alcohol Problems
Alcohol Problems,E010.12,1476.0,Delirium tremens,Diagnosis of Alcohol Problems
Alcohol Problems,E011000,4500.0,Korsakov's alcoholic psychosis,Diagnosis of Alcohol Problems
Alcohol Problems,E011100,11106.0,Korsakov's alcoholic psychosis with peripheral neuritis,Diagnosis of Alcohol Problems
Alcohol Problems,E011200,18636.0,Wernicke-Korsakov syndrome,Diagnosis of Alcohol Problems
Alcohol Problems,E011.00,20762.0,Alcohol amnestic syndrome,Diagnosis of Alcohol Problems
Alcohol Problems,E011z00,41920.0,Alcohol amnestic syndrome NOS,Diagnosis of Alcohol Problems
