Disease,Readcode,Medcode,ReadcodeDescr,Category
Tuberculosis,1411.00,5319.0,H/O: tuberculosis,History of tuberculosis
Tuberculosis,14P9.00,100469.0,History of tuberculosis drug therapy,History of tuberculosis
Tuberculosis,65V9.00,32180.0,Notification of tuberculosis,Diagnosis of tuberculosis
Tuberculosis,65V9.11,16582.0,TB - tuberculosis notification,Diagnosis of tuberculosis
Tuberculosis,65Y1.00,47016.0,On tuberculosis chemoprophylaxis,Diagnosis of tuberculosis
Tuberculosis,65Y2.00,91666.0,Streptomycin resistant tuberculosis,Diagnosis of tuberculosis
Tuberculosis,65Y5.00,102673.0,Isoniazid resistant tuberculosis,Diagnosis of tuberculosis
Tuberculosis,65Y8.00,97525.0,Ciprofloxacin resistant tuberculosis,Diagnosis of tuberculosis
Tuberculosis,65Y9.00,96477.0,Inactive tuberculosis,Diagnosis of tuberculosis
Tuberculosis,65Y9.11,95913.0,Latent tuberculosis,Diagnosis of tuberculosis
Tuberculosis,8BAD100,4247.0,TB chemotherapy,Diagnosis of tuberculosis
Tuberculosis,A100.00,16265.0,Primary tuberculous complex,Diagnosis of tuberculosis
Tuberculosis,A101.00,46272.0,Tuberculous pleurisy in primary progressive tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A10..00,22011.0,Primary tuberculous infection,Diagnosis of tuberculosis
Tuberculosis,A10y.00,42630.0,Other primary progressive tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A10z.00,37694.0,Primary tuberculous infection NOS,Diagnosis of tuberculosis
Tuberculosis,A110.00,53701.0,Infiltrative lung tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A111.00,48580.0,Nodular lung tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A112.00,16331.0,Tuberculosis of lung with cavitation,Diagnosis of tuberculosis
Tuberculosis,A113.00,62468.0,Tuberculosis of bronchus,Diagnosis of tuberculosis
Tuberculosis,A114.00,16741.0,Tuberculous fibrosis of lung,Diagnosis of tuberculosis
Tuberculosis,A115.00,15693.0,Tuberculous bronchiectasis,Diagnosis of tuberculosis
Tuberculosis,A116.00,9953.0,Tuberculous pneumonia,Diagnosis of tuberculosis
Tuberculosis,A117.00,66441.0,Tuberculous pneumothorax,Diagnosis of tuberculosis
Tuberculosis,A11..00,635.0,Pulmonary tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A11..11,47336.0,Lung tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A11y.00,18950.0,Other specified pulmonary tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A11z.00,38110.0,Pulmonary tuberculosis NOS,Diagnosis of tuberculosis
Tuberculosis,A120000,37834.0,Tuberculosis of pleura,Diagnosis of tuberculosis
Tuberculosis,A120100,39512.0,Tuberculous empyema,Diagnosis of tuberculosis
Tuberculosis,A120200,14913.0,Tuberculous hydrothorax,Diagnosis of tuberculosis
Tuberculosis,A120.00,23472.0,Tuberculous pleurisy,Diagnosis of tuberculosis
Tuberculosis,A120z00,56890.0,Tuberculous pleurisy NOS,Diagnosis of tuberculosis
Tuberculosis,A121000,5145.0,Tuberculosis of hilar lymph nodes,Diagnosis of tuberculosis
Tuberculosis,A121100,44129.0,Tuberculosis of mediastinal lymph nodes,Diagnosis of tuberculosis
Tuberculosis,A121200,49503.0,Tuberculosis of tracheobronchial lymph nodes,Diagnosis of tuberculosis
Tuberculosis,A121.00,58827.0,Tuberculosis of intrathoracic lymph nodes,Diagnosis of tuberculosis
Tuberculosis,A121z00,46926.0,Tuberculosis of intrathoracic lymph nodes NOS,Diagnosis of tuberculosis
Tuberculosis,A122000,93015.0,Isolated tracheal tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A122100,93948.0,Isolated bronchial tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A122.00,69260.0,Isolated tracheal or bronchial tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A122z00,53473.0,Isolated tracheal or bronchial tuberculosis NOS,Diagnosis of tuberculosis
Tuberculosis,A123.00,20333.0,Tuberculous laryngitis,Diagnosis of tuberculosis
Tuberculosis,A124000,24413.0,TB lung confirm sputum microscopy with or without culture,Diagnosis of tuberculosis
Tuberculosis,A124100,93071.0,"Tuberculosis of lung, confirmed by culture only",Diagnosis of tuberculosis
Tuberculosis,A124200,62530.0,"Tuberculosis of lung, confirmed histologically",Diagnosis of tuberculosis
Tuberculosis,A124300,58588.0,"Tuberculosis of lung, confirmed by unspecified means",Diagnosis of tuberculosis
Tuberculosis,A124400,44655.0,TB intrathoracic lymph nodes confirm bact histologically,Diagnosis of tuberculosis
Tuberculosis,A124500,44039.0,"Tuberculosis of larynx, trachea & bronchus conf bact/hist'y",Diagnosis of tuberculosis
Tuberculosis,A124600,35443.0,"Tuberculous pleurisy, conf bacteriologically/histologically",Diagnosis of tuberculosis
Tuberculosis,A124700,24517.0,Primary respiratory TB confirm bact and histologically,Diagnosis of tuberculosis
Tuberculosis,A124.00,31670.0,Resp TB bacteriologically and histologically confirmed,Diagnosis of tuberculosis
Tuberculosis,A125000,47832.0,"Tuberculosis of lung, bacteriologically & histolog'y neg",Diagnosis of tuberculosis
Tuberculosis,A125100,41051.0,Tuberculosis lung bact and histological examin not done,Diagnosis of tuberculosis
Tuberculosis,A125200,40605.0,Prim respiratory TB without mention of bact or hist confirm,Diagnosis of tuberculosis
Tuberculosis,A125.00,7133.0,Respiratory TB not confirmed bact or histologically,Diagnosis of tuberculosis
Tuberculosis,A125X00,69471.0,"Resp TB unspcf,w'out mention/bacterial or histol confrmtn",Diagnosis of tuberculosis
Tuberculosis,A12..00,63959.0,Other respiratory tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A12y000,37598.0,Tuberculosis of mediastinum,Diagnosis of tuberculosis
Tuberculosis,A12y100,72402.0,Tuberculosis of nasopharynx,Diagnosis of tuberculosis
Tuberculosis,A12y200,97658.0,Tuberculosis of nasal septum,Diagnosis of tuberculosis
Tuberculosis,A12y300,45861.0,Tuberculosis of nasal sinus,Diagnosis of tuberculosis
Tuberculosis,A12y.00,50902.0,Other specified respiratory tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A12yz00,50147.0,Other specified respiratory tuberculosis NOS,Diagnosis of tuberculosis
Tuberculosis,A130000,54840.0,Tuberculosis of cerebral meninges,Diagnosis of tuberculosis
Tuberculosis,A130100,46802.0,Tuberculosis of spinal meninges,Diagnosis of tuberculosis
Tuberculosis,A130300,43791.0,Tuberculous meningoencephalitis,Diagnosis of tuberculosis
Tuberculosis,A130.00,11975.0,Tuberculous meningitis,Diagnosis of tuberculosis
Tuberculosis,A130z00,69322.0,Tuberculous meningitis NOS,Diagnosis of tuberculosis
Tuberculosis,A131.00,57417.0,Tuberculoma of meninges,Diagnosis of tuberculosis
Tuberculosis,A132.00,52199.0,Tuberculoma of brain,Diagnosis of tuberculosis
Tuberculosis,A133.00,57398.0,Tuberculous abscess of brain,Diagnosis of tuberculosis
Tuberculosis,A134.00,46039.0,Tuberculoma of spinal cord,Diagnosis of tuberculosis
Tuberculosis,A135.00,46044.0,Tuberculous abscess of spinal cord,Diagnosis of tuberculosis
Tuberculosis,A136000,93360.0,Tuberculous encephalitis,Diagnosis of tuberculosis
Tuberculosis,A136100,31680.0,Tuberculous myelitis,Diagnosis of tuberculosis
Tuberculosis,A136.00,59202.0,Tuberculous encephalitis or myelitis,Diagnosis of tuberculosis
Tuberculosis,A136z00,72072.0,Tuberculous encephalitis or myelitis NOS,Diagnosis of tuberculosis
Tuberculosis,A13..00,41208.0,Tuberculosis of meninges and central nervous system,Diagnosis of tuberculosis
Tuberculosis,A13y.00,41383.0,Other specified tuberculosis of central nervous system,Diagnosis of tuberculosis
Tuberculosis,A13z.00,70140.0,Tuberculosis of central nervous system NOS,Diagnosis of tuberculosis
Tuberculosis,A140.00,31409.0,Tuberculous peritonitis,Diagnosis of tuberculosis
Tuberculosis,A14..00,2193.0,"Tuberculosis of intestines, peritoneum and mesenteric glands",Diagnosis of tuberculosis
Tuberculosis,A14y100,39279.0,Tuberculosis of large intestine,Diagnosis of tuberculosis
Tuberculosis,A14y200,31436.0,Tuberculosis of small intestine,Diagnosis of tuberculosis
Tuberculosis,A14y300,29482.0,Tuberculosis of mesenteric lymph glands,Diagnosis of tuberculosis
Tuberculosis,A14y400,59087.0,Tuberculosis of rectum,Diagnosis of tuberculosis
Tuberculosis,A14y500,49433.0,Tuberculosis of retroperitoneal lymph nodes,Diagnosis of tuberculosis
Tuberculosis,A14y.00,54570.0,Other gastrointestinal tract tuberculosis,Diagnosis of tuberculosis
Tuberculosis,A14yz00,33372.0,Other gastrointestinal tract tuberculosis NOS,Diagnosis of tuberculosis
Tuberculosis,A14z.00,54579.0,Tuberculosis of gastrointestinal tract NOS,Diagnosis of tuberculosis
Tuberculosis,A150.00,3273.0,Tuberculosis of vertebral column - Pott's,Diagnosis of tuberculosis
Tuberculosis,A151.00,2208.0,Tuberculosis of hip,Diagnosis of tuberculosis
Tuberculosis,A152.00,23451.0,Tuberculosis of knee,Diagnosis of tuberculosis
Tuberculosis,A153.00,4907.0,Tuberculosis limb bones - Tuberculous dactylitis,Diagnosis of tuberculosis
Tuberculosis,A154.00,17153.0,Tuberculous mastoiditis,Diagnosis of tuberculosis
Tuberculosis,A15..00,3596.0,Tuberculosis of bones and joints,Diagnosis of tuberculosis
Tuberculosis,A15..11,22572.0,Tuberculous osteomylelytis,Diagnosis of tuberculosis
Tuberculosis,A15..12,24626.0,Tuberculous arthritis,Diagnosis of tuberculosis
Tuberculosis,A15..13,45318.0,Tuberculous synovitis,Diagnosis of tuberculosis
Tuberculosis,A15x.00,37886.0,Tuberculosis of other specified bones,Diagnosis of tuberculosis
Tuberculosis,A15y.00,42201.0,Tuberculosis of other specified joint,Diagnosis of tuberculosis
Tuberculosis,A15z.00,44128.0,Tuberculosis of bones or joints NOS,Diagnosis of tuberculosis
Tuberculosis,A160000,52272.0,Tuberculous nephropathy,Diagnosis of tuberculosis
Tuberculosis,A160100,50837.0,Tuberculous pyelitis,Diagnosis of tuberculosis
Tuberculosis,A160200,49235.0,Tuberculous pyelonephritis,Diagnosis of tuberculosis
