Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Malignant Melanoma,1425000.0,7761.0,H/O Malignant melanoma,History of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M3..00,57294.0,Breslow depth staging for melanoma,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M70.00,101198.0,Clark melanoma level 1,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M71.00,104609.0,Clark melanoma level 2,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M72.00,96280.0,Clark melanoma level 3,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M73.00,102116.0,Clark melanoma level 4,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,4M74.00,108866.0,Clark melanoma level 5,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,7G03J00,8640.0,Excision of melanoma,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B320.00,70637.0,Malignant melanoma of lip,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B321.00,54632.0,Malignant melanoma of eyelid including canthus,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B322000,59061.0,Malignant melanoma of auricle (ear),Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B322100,102145.0,Malignant melanoma of external auditory meatus,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B322.00,57260.0,Malignant melanoma of ear and external auricular canal,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B322z00,73744.0,Malignant melanoma of ear and external auricular canal NOS,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B323000,41278.0,Malignant melanoma of external surface of cheek,Diagnosis of Primary Malignancy_Malignant Melanoma
Primary Malignancy_Malignant Melanoma,B323100,71136.0,Malignant melanoma of chin,Diagnosis of Primary Malignancy_Malignant Melanoma
