Disease,Readcode,Medcode,ReadcodeDescr,Category
Primary Malignancy_Bladder,B490.00,38862.0,Malignant neoplasm of trigone of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B491.00,44996.0,Malignant neoplasm of dome of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B492.00,35963.0,Malignant neoplasm of lateral wall of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B493.00,19162.0,Malignant neoplasm of anterior wall of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B494.00,42012.0,Malignant neoplasm of posterior wall of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B495.00,41571.0,Malignant neoplasm of bladder neck,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B496.00,28241.0,Malignant neoplasm of ureteric orifice,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B497.00,42023.0,Malignant neoplasm of urachus,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B498.00,105388.0,Local recurrence of malignant tumour of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B49..00,779.0,Malignant neoplasm of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B49y000,47801.0,"Malignant neoplasm, overlapping lesion of bladder",Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B49y.00,36949.0,Malignant neoplasm of other site of urinary bladder,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,B49z.00,31102.0,Malignant neoplasm of urinary bladder NOS,Diagnosis of Primary Malignancy_Bladder
Primary Malignancy_Bladder,ZV10511,35816.0,[V]Personal history of malignant neoplasm of bladder,History of Primary Malignancy_Bladder
