Disease,Readcode,Medcode,ReadcodeDescr,Category
Disorders of autonomic nervous system,2BE3.00,22097.0,O/E - Horner's syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F170000,16471.0,Carotid sinus syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F170100,62733.0,Cervical sympathetic paralysis,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F170.00,16368.0,Idiopathic peripheral autonomic neuropathy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F170z00,49664.0,Idiopathic peripheral autonomic neuropathy NOS,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F171000,30668.0,Autonomic neuropathy due to amyloid,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F171100,17067.0,Autonomic neuropathy due to diabetes,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F171.00,33257.0,Peripheral autonomic neuropathy disease EC,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F171z00,50099.0,Peripheral autonomic neuropathy due to disease NOS,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F172.00,5600.0,[X] Horners syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F173.00,10733.0,Shoulder-hand syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F175.00,103862.0,Autonomic dysreflexia,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F17..00,22849.0,Autonomic nervous system disorders,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F17z.00,2748.0,Autonomic nervous system disorder NOS,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F17z.11,16167.0,Horner's syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F17z.12,40383.0,Autonomic failure,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F347.00,93531.0,Complex regional pain syndrome type II,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,F369.00,105257.0,Complex regional pain syndrome,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,FyuAC00,72889.0,[X]Autonomic neuropathy/endocrine+metabolic diseases CE,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,FyuAD00,70344.0,[X]Other disordrs/autonomic nervous system/other diseases CE,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337100,4098.0,Sudek's atrophy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337111,30069.0,Reflex sympathetic dystrophy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337200,56230.0,Algodystrophy of hand,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337300,57586.0,Algodystrophy of knee,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337400,61889.0,Algodystrophy of foot,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337.00,41595.0,Algoneurodystrophy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337.11,16789.0,Algodystrophy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337.12,7197.0,Reflex sympathetic dystrophy,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N337z00,95745.0,Algoneurodystrophy NOS,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,N33C.00,95878.0,Complex regional pain syndrome type I,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,P2x2.00,45647.0,Familial dysautonomia,Diagnosis of autonomic neuropathy
Disorders of autonomic nervous system,P2x5.00,31616.0,Riley - Day syndrome,Diagnosis of autonomic neuropathy
