Disease,Readcode,Medcode,ReadcodeDescr,Category
Other psychoactive substance misuse,13c5.00,28642.0,Substance misuse increased,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13c6.00,35286.0,Substance misuse decreased,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13c7.00,49618.0,Current drug user,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13c8.00,35404.0,Reduced drugs misuse,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13c9.00,38125.0,Subcutaneous drug user,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cA.00,26096.0,Smokes drugs,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cB.00,38029.0,Misuses drugs orally,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cC.00,47804.0,Continuous use of drugs,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cD.00,44966.0,Episodic use of drugs,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cE.00,25925.0,Prolonged high dose use of cannabis,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cF.00,41039.0,Preoccupied with substance misuse,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cH.00,28766.0,Persistent substance misuse,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cJ.00,32709.0,Previously injecting drug user,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cK.00,69977.0,Current non recreational drug user,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13cM.00,93412.0,Substance misuse,Diagnosis of Other psychoactive substance misuse
Other psychoactive substance misuse,13r3.00,68327.0,Abstinent from drug misuse on maintenance replacement,History of Other psychoactive substance misuse
Other psychoactive substance misuse,13r4.00,94693.0,Abstinent from drug misuse when receiving blocking therapy,History of Other psychoactive substance misuse
Other psychoactive substance misuse,146F.00,12651.0,H/O: drug abuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T00.00,86002.0,H/O daily heroin misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T01.00,93554.0,H/O weekly heroin misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T0..00,82479.0,H/O heroin misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T02.00,88372.0,Previous history of heroin misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T03.00,89145.0,H/O infrequent heroin misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T10.00,92404.0,H/O daily methadone misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T11.00,93109.0,H/O weekly methadone misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T1..00,85097.0,H/O methadone misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T12.00,106342.0,H/O infrequent methadone misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T13.00,86771.0,Previous history of methadone misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T...00,85956.0,History of substance misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T20.00,95380.0,H/O daily ecstasy misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T21.00,92359.0,H/O weekly ecstasy misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T2..00,81441.0,H/O ecstasy misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T22.00,90442.0,H/O infrequent ecstasy misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T23.00,89698.0,Previous history of ecstasy misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T30.00,92232.0,H/O daily benzodiazepine misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T31.00,93774.0,H/O weekly benzodiazepine misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T3..00,85834.0,H/O benzodiazepine misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T32.00,92993.0,H/O infrequent benzodiazepine misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T33.00,91848.0,Previous history of benzodiazepine misuse,History of Other psychoactive substance misuse
Other psychoactive substance misuse,1T40.00,90664.0,H/O daily amphetamine misuse,History of Other psychoactive substance misuse
