Disease,Readcode,Medcode,ReadcodeDescr,Category
Allergic and chronic rhinitis,14B1.00,9302.0,H/O: hay fever,History of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120000,28589.0,Chronic simple rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120100,805.0,Chronic catarrhal rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120200,15553.0,Chronic hypertrophic rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120300,16441.0,Chronic atrophic rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120400,16158.0,Chronic infective rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120500,42556.0,Chronic ulcerative rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120600,42065.0,Chronic membranous rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120700,104543.0,Chronic fibrinous rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120.00,774.0,Chronic rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H120z00,14645.0,Chronic rhinitis NOS,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H13..11,10546.0,Chronic rhinosinusitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H170.00,1838.0,Allergic rhinitis due to pollens,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H170.11,121.0,Hay fever - pollens,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H170.12,24163.0,Pollinosis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171000,12382.0,Allergy to animal,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171100,95938.0,Dog allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.00,2372.0,Allergic rhinitis due to other allergens,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.11,4861.0,Cat allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.12,13377.0,Dander (animal) allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.13,30375.0,Feather allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.14,16134.0,Hay fever - other allergen,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.15,3162.0,House dust allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H171.16,1930.0,House dust mite allergy,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H172.00,775.0,Allergic rhinitis due to unspecified allergen,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H172.11,3798.0,Hay fever - unspecified allergen,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H17..00,175.0,Allergic rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H17..11,1468.0,Perennial rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H17..12,18572.0,Allergic rhinosinusitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H17z.00,964.0,Allergic rhinitis NOS,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H18..00,1108.0,Vasomotor rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H330011,5627.0,Hay fever with asthma,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,H330.13,15248.0,Hay fever with asthma,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,Hyu2000,72490.0,[X]Other seasonal allergic rhinitis,Diagnosis of Allergic and chronic rhinitis
Allergic and chronic rhinitis,Hyu2100,47599.0,[X]Other allergic rhinitis,Diagnosis of Allergic and chronic rhinitis
