Disease,Readcode,Medcode,ReadcodeDescr,Category
Abdominal aortic aneurysm,7A11000,96654,Emerg repl aneurysm bifurc aorta by anast aorta to fem art,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A11200,69922,Emerg repl aneurysm bifurc aorta by anast aorta to iliac a,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A11211,92925,Y graft of abdominal Aortic aneurysm (emergency),Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13.00,31613,Emergency replacement of aneurysmal segment of aorta,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13.11,17220,Emergency repair of aortic aneurysm,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13300,66232,Emerg replace aneurysm infrarenal aorta by anast aorta/aorta,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13400,54192,Emerg replace aneurysm abdom aorta by anast aorta/aorta NEC,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13411,63408,Tube graft abdominal Aortic aneurysm (emergency),Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13y00,45477,Emergency replacement of aneurysmal segment of aorta OS,Emergency AAA repair (3)
Abdominal aortic aneurysm,7A13z00,45474,Emergency replacement of aneurysmal segment of aorta NOS,Emergency AAA repair (3)
Abdominal aortic aneurysm,G714.00,1867,Abdominal aortic aneurysm without mention of rupture,AAA without leak or rupture (4)
Abdominal aortic aneurysm,G714.11,17345,AAA - Abdominal aortic aneurysm without mention of rupture,AAA without leak or rupture (4)
Abdominal aortic aneurysm,G716.00,16034,Aortic aneurysm without mention of rupture NOS,AAA without leak or rupture (4)
Abdominal aortic aneurysm,G716000,40787,"Thoracoabdominal aortic aneurysm, without mention of rupture",AAA without leak or rupture (4)
Abdominal aortic aneurysm,14AE.00,16993,H/O: aortic aneurysm,History of AAA (1)
